,exp1,exp2,exp3,exp4,exp5,exp6
AT4G08030,2.936734507,0.820693147,1.720180988,2.660229765,4.449926834,3.310029523
AT5G61380,8.190492905,8.50957641,7.95997497,7.830342723,10.49999551,10.42989603
AT1G76930,6.978890965,6.260539114,6.960051986,7.230107823,8.070076375,9.260015724
AT4G14080,1.210508308,1.542110248,4.279736219,2.909844684,1.700087927,3.070042038
AT3G06895,0.959599515,0.699946089,0.630211795,1.730109107,2.57994288,1.690083113
AT5G20230,12.80913742,12.24891407,10.83967461,9.150184839,10.59003145,11.07995636
AT5G38580,1.425283322,4.849607217,4.339691935,2.74003209,2.98996791,2.49007124
AT3G04980,5.695517648,2.791232262,4.390167511,5.260091136,5.96999294,5.859916887
AT1G23910,4.228629109,3.338552093,1.460119375,2.079998716,2.06988255,0.240079904
AT5G54300,7.689830564,7.582079442,10.27950324,7.699863938,6.639972402,6.210051986
AT3G28160,4.73929145,4.278783142,2.699663053,0.950296513,3.260068673,4.329961813
AT5G24270,3.64334251,5.809768951,5.509988448,5.450206661,7.060030165,7.529971119
AT2G02610,0.89315767,2.941016616,4.259757398,2.999992298,2.940080867,4.20001765
AT1G34080,2.273234687,4.369807459,4.119896028,3.580223347,5.319759324,1.57008183
AT1G73480,10.30064694,10.72115525,12.219742,10.87986137,9.799881908,7.960067389
AT5G40010,2.972233474,4.419322256,3.539691935,1.940419739,5.21002503,5.59992876
AT3G08720,9.300154033,9.399283748,8.46962262,6.510047493,6.879989731,6.720001284
AT4G32340,9.570308065,9.769815161,9.530283035,11.00019254,12.49998909,12.32992555
AT2G29350,6.487858945,5.099822862,4.870051986,5.140077016,5.740147615,8.039988448
AT2G11680,4.739691935,4.539260643,3.579510946,1.040349141,3.759918491,2.490008664
AT5G51610,2.337720316,0.861917707,3.349720816,1.900193824,3.410094987,4.889921058
AT4G15190,4.300862583,4.862510733,8.11948014,5.420057762,5.869949939,5.08998235
AT4G08450,0.52910661,-0.04750467,3.1892953,-0.469731726,1.619997433,1.579949618
AT2G39420,8.862218071,10.30056992,11.03943971,8.129955074,7.780026314,8.189990052
AT3G59610,2.214328319,5.020462098,5.619924909,5.230073166,5.800010269,5.959981709
AT2G02680,5.918983384,5.258552093,3.379888326,2.800151466,3.979954432,3.270079904
AT4G27170,1.005160096,4.348975683,3.019715039,1.539897312,0.740105256,2.380019896
AT1G72920,10.20653426,7.958475076,5.980325394,7.669906297,6.940052628,7.759994224
AT5G04370,1.804605578,4.790038508,4.839541753,2.460165585,3.74989667,2.140068352
AT5G27280,8.429276046,7.960639236,8.790329245,10.50007573,11.08995186,10.33992908
AT4G33700,7.449044997,6.830993511,8.120273408,9.540048777,9.920016687,10.17993935
AT2G07693,4.795502245,1.88211795,4.629408899,1.560146331,2.70001412,2.920032411
AT2G40610,10.46927605,9.998760037,8.390664266,11.83995379,11.47987228,9.490070598
AT1G23710,10.55724281,8.768806247,7.219924909,6.830061613,7.310017329,7.580002567
AT4G25810,10.76910661,10.18937617,9.379688084,7.759958925,7.440034657,7.980014441
AT4G39650,5.417304428,3.670870285,4.799497468,2.19,2.190168794,4.819973686
AT1G18980,3.620123226,3.699591813,3.169878699,2.540471083,6.209902446,4.690019254
AT4G00970,7.680308065,7.878806247,6.329803608,5.309933252,4.789998716,4.770043964
AT3G14280,2.542849605,4.389607217,3.880204093,4.940075733,5.529958283,4.880055195
AT1G68340,5.182310491,6.680546816,7.389364615,4.090120659,5.030016045,5.279955074
AT5G32490,1.110508308,1.43919903,0.400288811,1.899638023,-0.91999294,-0.810015724
AT4G22620,5.860585324,6.241779078,8.549516722,6.039821579,4.650011552,4.830034016
AT1G29690,10.16003081,10.17868302,8.469757398,7.210051344,7.609990373,7.460005776
AT3G19940,4.063188477,6.12966883,5.699986522,5.62974713,3.659945447,2.81002856
AT1G30700,3.666903943,1.662271982,4.610184839,5.569734294,3.499939671,2.560031448
AT3G28270,10.80845967,9.810670042,10.67993069,10.31972916,8.21022078,11.65001444
AT3G23630,4.786118376,2.271409399,4.099443557,1.210083434,1.860026314,2.270028881
AT1G26665,6.919614918,6.669922984,6.570298438,8.120172003,9.460010911,9.629939671
AT5G47000,4.890385082,5.137242815,1.560608429,4.720011552,4.809956357,4.130032411
AT3G21370,2.610539114,2.959568708,2.40016366,3.250356842,6.029795265,2.840044284
AT5G58680,5.449830564,5.338659915,3.600182914,4.549727876,2.430028881,2.87999294
AT2G47560,6.288644512,5.408428866,3.370294588,4.900071882,5.459928118,4.340094024
AT5G49790,0.180585324,0.561987022,3.139713114,1.650006418,1.70003915,2.310043643
AT1G68420,3.80585652,1.120069315,1.210246452,2.489743279,0.489971761,0.050042038
AT1G37060,2.408860158,1.670100121,1.799524424,-0.669788205,0.979883192,-0.839968873
AT2G22860,7.422048635,8.750569921,9.489614918,7.489913998,6.819962134,6.229994545
AT5G37560,3.975548455,1.09216416,3.899586037,1.750326036,4.289988448,4.109970477
AT4G03205,5.239337659,4.809976895,4.780206019,5.850166869,7.149894744,5.50991817
AT5G54130,9.138998787,8.491640448,10.6196438,8.769736861,6.720121943,8.620050061
AT4G01110,3.277412251,1.600492905,2.239869072,1.560148898,2.720132853,4.789984597
AT3G25930,3.4390604,2.830569921,3.569470513,0.820518577,4.859950581,4.08996085
AT5G59040,3.382942025,5.290007702,5.299963417,5.109942238,4.659824788,1.930052949
AT5G05600,9.183481139,11.4414248,13.28966498,11.5499846,11.42995636,10.7499862
AT5G57110,7.28080097,7.800077016,7.900123226,8.540272124,10.65995507,9.959930043
AT5G49280,9.941278471,10.76929915,9.859684233,8.21993582,7.720036583,8.289975611
AT5G35340,1.741940812,2.998952578,1.64070855,5.319677815,2.809988448,2.629977858
AT4G16010,3.519044997,2.899229836,1.900180988,2.839670113,0.270021179,0.60001412
AT1G68690,6.710693147,7.159876774,6.999395422,3.860193824,5.369949298,4.580032411
AT4G22530,5.309276046,4.842510733,8.099917207,7.669961492,7.369947372,6.549971119
AT2G47180,9.039738144,8.871863796,11.28993454,10.94972531,8.80993582,7.810073166
AT1G51940,8.65910661,8.079614918,7.580471725,10.03012836,11.02994416,10.15994737
AT4G08950,13.20946089,12.85865992,11.11979206,10.04002824,10.26001091,10.43003466
AT1G66120,2.85414348,5.538521286,3.619788205,2.520370962,5.409919133,4.149952827
AT1G72940,11.43869072,10.58833645,8.430192541,9.429820295,8.030031448,8.520006739
AT5G38130,4.701278471,5.531563432,7.559715039,6.079670113,3.510093703,4.970026956
AT5G29397,4.425240389,1.340346574,1.79011745,2.399879341,1.460021821,1.79995379
AT3G62720,11.62966113,11.40900649,10.11977473,8.949974328,8.749987164,8.550029202
AT4G07550,3.908074591,2.660908793,3.83948399,1.160387649,4.179863296,2.050080867
AT5G44140,5.838428866,4.818359552,2.689976895,2.570256721,4.569893461,2.910014761
AT5G52390,5.201201455,5.978752335,4.36007124,4.73026699,6.810044284,7.499993261
AT3G56380,2.688505883,1.720970406,2.979797832,1.930403052,5.06975098,1.190051986
AT5G44050,9.131201455,9.910831777,10.98959952,8.909831848,7.599984597,7.360059046
AT5G57730,-1.184886114,2.127766526,-0.770067389,-1.12001797,-1.259876132,0.669976253
AT3G53800,7.140261856,7.309984597,7.290429366,9.520074449,10.09991913,8.839948014
AT5G03240,7.689568708,7.410007702,7.420435142,9.680052628,10.09,10.08993678
AT5G17480,2.6976433,1.170693147,2.070063538,2.399671397,-0.159917207,1.13008183
AT2G05080,1.790446695,2.078012978,-0.499924909,-0.109704771,2.189989089,2.01992523
AT3G59350,9.571771376,10.7200077,10.72944356,7.840225915,9.599944163,8.729965022
AT5G05420,5.630508308,5.958914069,4.549919133,4.129851102,2.970200884,6.100008664
AT1G07730,5.460477501,5.768898666,4.340319618,6.000065464,6.509998075,6.479890894
AT3G63440,7.141509521,8.119976895,8.08988255,7.479852385,6.32988255,4.500084076
AT5G22550,1.734744207,4.808359552,2.680103972,3.220204093,4.809814519,1.92002856
AT3G52180,8.589969193,8.569876774,8.41037738,10.37009242,11.08999294,10.9799201
AT1G47540,5.055964343,2.440431292,3.000321543,4.669717607,2.470162376,5.000000642
AT4G10880,4.364824501,1.012664766,4.469741995,3.130155316,4.33990373,2.840035941
AT5G57220,7.461417101,8.378197817,6.03979013,4.950070598,5.499985239,5.270020859
AT2G44580,6.051494117,7.019414676,6.259716965,4.789795907,3.200175854,5.939972082
AT2G29500,6.429584112,6.16211795,8.910103972,9.449816444,8.019929402,6.920009948
AT2G33100,2.432310491,3.931147544,5.419374242,2.170214362,3.840073166,4.979931327
AT1G12490,4.069661128,3.848182414,1.490471725,3.939799757,2.379909506,0.970047814
AT4G23150,3.440354275,3.669098909,2.500446695,4.819989731,4.740089211,6.129976253
AT5G59730,11.52043129,11.79960722,11.28963802,9.409960208,9.099992298,8.980016045
AT2G41100,14.04015403,14.13964572,13.67980938,12.68989603,11.87993582,10.88003498
AT3G19390,5.916395635,3.581632747,5.70007124,6.070136062,7.130005134,7.209931327
AT5G02570,6.246811523,4.181447907,6.059470513,3.310101405,4.100121943,6.000006739
AT3G03290,1.741478714,2.699306853,1.800184839,2.759934536,2.250168794,4.879873565
AT3G12840,1.818490479,0.842718677,4.369468587,1.610103972,2.420082151,3.699981067
AT4G20830,10.77055452,11.13009242,11.24958989,9.120011552,9.210001284,9.229959566
AT5G58770,10.00943008,9.640670042,10.50968231,8.859824146,7.490222064,10.94999775
AT5G02810,9.300030807,9.320261856,9.660192541,10.66000513,10.69976061,6.970082151
AT1G72450,11.62164815,12.6900231,12.71948399,10.04000385,10.06999294,9.960017329
AT3G05500,11.14075476,11.6304698,12.23960914,10.20984083,8.970029523,9.430002246
AT1G75870,3.220600728,3.610862583,4.729364615,1.430314483,3.880089852,5.279930685
AT2G23440,5.056318618,2.669584112,2.130452471,4.480134779,5.52993582,4.529992298
AT2G24780,0.550369678,0.79131698,2.499830564,1.620189974,3.100019254,3.399904371
AT4G08490,4.935317406,1.9023567,4.959532126,2.53028111,4.719908222,3.289994545
AT2G16450,1.842957428,3.76009242,3.879618769,1.900374813,4.819938387,3.859934536
AT3G45320,5.117335234,3.389044997,2.15040241,4.239729159,2.130171361,4.799993261
AT4G13660,4.199845967,4.099222135,3.090471725,5.540115525,6.439971119,5.989996791
AT3G62260,10.22913742,9.668875561,8.209849818,7.429933252,6.910027598,7.340028239
AT5G09930,4.847658703,3.330700849,4.240023105,4.359655994,1.680075733,2.860075733
AT2G41250,11.01878314,10.22924524,9.250146331,10.00974713,8.040034016,8.570091136
AT2G18660,6.269845967,6.168806247,4.619915282,4.180127077,5.170165585,7.749963096
AT1G74310,5.419075804,4.822803395,8.459749697,7.160034657,7.429962134,6.839980746
AT2G21820,2.678860158,1.941232262,3.540179063,4.469929402,3.920046852,4.650030486
AT1G76600,12.2676433,10.73937617,9.929763175,8.700079584,9.319991015,9.179998716
AT2G17845,2.972957428,4.888544391,3.000113599,3.589956357,3.250133495,5.329882871
AT5G27520,8.751340085,9.620608429,10.40956871,8.169998716,8.159961492,7.559973686
AT3G51450,9.232233474,10.68107053,12.06971889,10.60992555,10.02993646,9.039979783
AT5G49370,4.116965556,2.148767738,0.550136704,1.26018869,2.729915282,1.4100568
AT1G07460,1.534328319,4.340716252,5.269863296,4.559917849,3.920048135,4.670006097
AT1G37900,4.41080097,4.928082293,2.439926834,2.060328603,4.620037866,5.209949618
AT3G04130,3.429661128,3.212256579,6.139435855,3.210347857,5.919890894,4.220001284
AT1G73010,5.290477501,5.599699636,5.209759324,3.960089852,4.659971119,4.209927797
AT3G09610,7.130523711,7.470207944,7.739624545,5.789810026,4.310099479,5.860044284
AT3G46230,6.319784354,6.181802183,8.520150182,9.299826713,7.949892177,6.270030807
AT4G32370,4.75160194,5.789838266,5.579360764,2.260390216,5.300028239,5.739968873
AT2G44480,1.852865008,3.709191328,2.659921058,2.250227198,4.020028881,4.470023426
AT3G10150,6.689122014,6.118744633,4.490125152,5.140094987,5.880121301,7.769998075
AT5G27190,2.089014191,1.449129715,0.320650788,3.699931969,3.169847893,0.800016366
AT4G12930,1.683866221,4.189699636,3.799876774,3.160231049,4.959790772,1.700061934
AT3G29420,1.492942025,3.398752335,1.780036583,1.970286244,4.199972402,3.7700215
AT5G58310,6.540877986,7.109653426,6.659892177,6.100148898,7.260160451,9.759945447
AT5G51570,6.989276046,6.520231049,6.820294588,8.350147615,9.499982671,9.229929723
AT5G36810,2.711001213,3.359276046,2.420040434,2.630130928,3.650109107,5.349997754
AT2G10840,1.645918133,-0.998074591,1.499817086,0.550145047,1.679945447,0.830068673
AT1G09080,5.03750467,3.418944876,2.050544891,4.87963674,2.050137346,4.189994545
AT5G62750,-0.685533052,2.208752335,0.590005776,0.619939671,0.149902446,-1.36998941
AT3G15250,5.169768951,5.019376168,4.210048135,4.460053911,4.879795265,1.690108786
AT1G04920,5.610585324,5.988813948,4.450311916,6.069593097,2.900159167,5.380035299
AT2G18210,4.850816373,5.378167011,2.999828639,2.110091136,2.820125793,4.77997497
AT3G58350,3.898244027,2.76117835,4.289643799,2.44036326,5.270017329,5.539986201
AT2G37140,1.678613706,0.779414676,0.020467874,2.450111674,3.319967268,2.810004814
AT5G58570,6.979614918,6.729376168,5.920444769,8.230007702,8.29008536,9.619948014
AT4G29710,1.490631534,1.899599515,1.379872923,0.720236183,2.560114241,4.339892819
AT2G14230,3.319892177,3.24919903,2.209670755,0.499955074,0.150126435,2.119988127
AT2G24000,2.652818799,4.479807459,4.229485916,1.5603132,4.0000783,5.219957962
AT1G21120,4.381401698,5.290254154,5.619957641,5.399952507,5.029807459,2.030088248
AT1G12150,3.535117163,0.370508308,1.030483278,3.53979719,1.959964059,1.399999037
AT4G18240,8.340030807,8.360200243,8.620296513,10.16010397,10.97001476,11.19993454
AT5G42955,4.006719103,1.881779078,4.18990373,3.690128361,4.689788847,1.400061613
AT5G07230,1.950924196,2.551255367,4.179649576,2.360001284,2.370002567,2.410091778
AT4G02550,6.800015403,6.809068102,5.60039856,7.670051344,8.06994673,7.239913357
AT5G09730,2.013650575,4.378806247,2.830179063,3.759976895,3.580136062,5.699903088
AT1G66790,4.335070953,1.140438993,1.710231049,2.910070598,3.459845967,1.06004621
AT5G25910,4.95075476,5.439614918,4.939649576,3.120288811,5.369964059,4.80991817
AT5G04770,4.649399272,4.25872923,2.610207944,3.690019254,3.840159167,6.319973686
AT2G26530,11.27947629,10.93956871,10.37983827,9.539946089,9.119935178,8.110010269
AT2G33580,10.03916822,9.499191328,8.449728517,7.040071882,7.599980746,7.299991336
AT1G29960,3.406072166,0.861078229,2.260232974,3.46985752,2.360094987,3.840022463
AT1G53345,4.806087569,2.271771376,4.569803608,3.550231049,5.349919133,4.089939991
AT5G18540,3.911894602,5.140069315,5.230136704,5.940151466,7.120000642,7.129918491
AT1G26990,4.689168223,4.151078229,5.550013478,5.619599515,2.50018869,5.440020538
AT4G16820,5.80089339,6.379792056,6.109801683,5.0797651,3.250027598,3.680066106
AT2G41860,4.560261856,4.728544391,2.839870998,2.169915282,1.510100121,3.069972723
AT5G45570,-1.26679612,0.809014191,-0.469561007,1.810024389,1.999847251,-0.379985559
AT1G03510,5.390985809,6.027797332,3.170508308,5.809987164,5.709998075,5.679924588
AT5G07510,4.29665749,2.130385082,2.630103972,3.17028111,5.35997497,4.96998235
AT2G17890,4.770569921,5.140053911,5.209820937,4.279851102,3.11994673,2.290107502
AT3G10410,8.959768951,8.810107823,8.950173287,9.85018869,11.3200231,11.67991271
AT5G57970,5.998244027,4.858921771,3.460691222,7.049908864,6.340015403,6.579984597
AT2G27395,5.115887327,2.451956215,4.989828639,4.099824146,2.729960208,2.11006065
AT5G02860,5.340677744,5.77990758,5.660361977,7.540070598,8.090007702,8.20993582
AT5G66650,10.2176433,8.689453184,7.979736219,6.61009627,7.359998075,7.329992619
AT1G11070,3.643604365,5.978005276,3.390350424,5.2097651,3.380150182,5.720005455
AT4G36460,1.582834202,3.420492905,4.059778578,2.909988448,2.82016366,5.369965022
AT3G52710,6.950539114,7.299761249,6.99004621,7.229966626,6.969980104,6.659909506
AT4G15610,7.969738144,7.801139842,9.28028111,10.74001027,10.81995315,10.08997561
AT5G27160,2.737196605,0.921355488,2.679876774,2.040082151,2.679944805,1.820097875
AT3G06630,3.705764101,0.961809884,3.309557156,1.01001412,1.120089211,2.510025351
AT4G33920,10.69987677,10.61868302,8.909853669,8.150005134,8.189994866,8.10999294
AT3G62950,8.399568708,8.118606004,6.310296513,7.849958925,7.529840191,5.040096912
AT3G23850,2.942757185,4.730685446,5.619445482,2.739958925,2.420051986,3.230043964
AT3G56090,10.86170976,11.97013863,12.14945511,9.320089852,10.020043,10.68994577
AT1G65670,2.402787992,4.210161734,4.419418527,1.400406903,4.569912715,3.209974328
AT5G22920,12.09930685,11.6476279,8.570629609,11.84000513,11.8799493,11.09001155
AT3G45380,-1.1690604,-0.560169436,-0.780467874,-3.209994866,-3.169829922,-0.520062897
AT2G05380,11.15884475,10.41043899,10.98008472,11.42013221,12.45010526,14.08993261
AT4G08170,7.972079442,9.321571134,11.3593935,8.210034657,8.479976253,8.110001605
AT2G11360,2.732433717,4.310654639,5.15995379,4.919978179,4.749820295,1.950078942
AT4G18280,10.02112444,10.75077016,11.74970349,10.20988191,9.289933252,8.250013799
AT2G02410,6.53009242,6.587573985,3.440635385,6.740012836,6.839991015,6.699984276
AT1G14760,3.92418969,6.640539114,7.340009627,7.38996791,7.139980746,6.8399785
AT2G25735,10.81938387,10.41879084,8.849872923,8.190028239,8.409975611,8.029991336
AT1G45100,3.982171861,5.389792056,5.119788205,4.019726592,1.89020987,5.159987164
AT1G29460,6.381586537,7.409206732,6.380542965,9.199793339,7.589885759,5.810082472
AT3G57770,5.790015403,5.799044997,4.560417814,6.730137346,7.800010911,7.969963417
AT2G45350,4.251216858,5.038467375,3.05051986,5.749951223,5.370098838,6.90995026
AT1G34660,2.73155573,3.741024318,5.069965343,4.890087285,5.56980425,2.520075733
AT5G35820,3.145979746,0.540261856,0.880531413,3.639631605,0.770082793,2.059990694
AT4G03860,1.081987022,2.37113214,3.840032732,4.009813877,2.559891535,0.870051986
AT3G23720,-0.093604365,-2.429406974,-1.659616844,0.329744562,-1.659845325,0.749927797
AT3G50170,4.704993937,1.460300364,1.850244527,3.120038508,3.419888968,1.690062255
AT2G27280,3.080338872,3.298536689,1.400619982,4.619925551,4.039883834,2.229981067
AT1G49250,1.944235899,4.689322256,3.80962262,1.850282393,4.050023747,4.41993582
AT1G77790,5.63924524,5.14877544,3.560198317,4.590068031,5.119965984,4.589919775
AT1G35183,-0.091124439,-0.819561007,-0.249545604,2.10974713,0.139942238,-0.759914319
AT1G56520,7.318074591,6.068475076,4.089998075,4.0800783,4.69009242,6.129965984
AT1G73040,4.649799757,4.520107823,4.659768951,3.460376097,6.390011552,6.569993261
AT3G61900,3.141663553,4.220454396,4.810154033,5.610003851,5.640008343,5.770034336
AT2G32740,3.91084718,4.45797447,1.829830564,0.950204093,2.540045568,3.249996791
AT5G66370,2.069460886,1.7209396,2.939720816,1.490347857,4.200026956,4.619944163
AT4G08190,2.53995379,2.508606004,0.700329245,2.410148898,3.569820295,0.770095308
AT3G02100,2.441432504,3.370901091,4.54016366,5.390080867,6.019892819,4.349985239
AT2G39980,9.329584112,9.061078229,10.45983056,9.579743279,7.579980104,7.270013799
AT5G53750,7.722141055,9.110700849,10.0194012,6.909994866,6.870030807,7.349998716
AT4G09700,4.131201455,4.909915282,4.799589888,2.669944805,2.240159809,4.729926834
AT1G17620,9.84075476,10.32990758,10.2096592,8.439901162,7.669991015,7.530023105
AT2G26190,11.14930685,10.69816701,8.320055837,8.610057762,9.059962134,8.469992298
AT4G14640,2.589661128,2.371902304,4.839252941,0.960287528,3.199948656,2.399983634
AT2G27620,0.611925409,1.861802183,4.199510946,1.659955074,1.309992298,1.190051665
AT1G13200,3.892865008,5.749853669,5.559410825,2.500138629,3.579973686,3.170038187
AT5G50500,1.825021466,5.077935962,2.399896028,1.860028239,2.080102688,3.679986522
AT2G17070,3.137720316,1.660308065,2.060465949,4.480015403,4.599854311,2.329992619
AT4G09860,3.730261856,3.900192541,4.149430079,1.190369679,4.070015403,4.31002118
AT2G37320,5.040970406,5.668421165,3.619909506,3.150376097,6.079998716,6.059990694
AT1G65340,3.242618556,4.93872923,3.289686158,1.660400485,4.779874848,2.830054553
AT5G42490,3.806226199,1.360261856,1.699894103,1.15018869,2.620054553,3.469911431
AT1G28480,9.410770164,9.909507095,9.269539827,6.880191257,8.370012836,8.569946409
AT3G25510,3.932988235,5.867766526,2.969913357,2.520210511,4.160026956,4.580023747
AT1G79440,7.179799757,7.05,7.050150182,7.8302349,9.659996791,9.609920096
AT4G23190,8.130600728,8.519499394,7.86959759,5.780006418,5.830014761,6.060006418
AT1G70740,9.4990604,8.887935962,6.210152107,7.000062897,7.489969835,7.019991977
AT1G43800,3.732587749,5.408413463,3.349870998,2.680043643,3.019971761,2.580089532
AT3G49280,5.51519418,2.40244912,5.580019254,5.680001284,5.689966626,5.170011873
AT2G37030,5.418629109,4.529599515,4.01037738,5.969998716,5.959790772,2.700087606
AT2G07440,4.436826926,2.379430079,1.639988448,1.580241318,3.459943521,2.580057762
AT4G04490,3.635841117,0.941863796,3.359695785,1.780132211,2.810111032,4.539938708
AT4G03320,5.416395635,3.081848392,5.48002118,5.589987164,5.490063538,6.480010911
AT3G43770,2.6723567,4.199044997,2.960286886,4.449568708,1.090108465,2.78004621
AT4G18560,3.210415888,3.48127077,5.129819012,4.189768951,2.390172645,5.080018933
AT4G17990,4.717443057,3.060723954,4.000385082,5.999863938,4.939912715,3.579965984
AT2G47920,3.308767738,2.509591813,1.980165585,2.840148898,4.000101405,5.579948656
AT3G59730,3.937781929,2.498744633,0.869948014,0.600233616,2.41999294,2.310029844
AT5G36910,10.96052371,11.29990758,11.1799769,11.05983185,9.749895386,8.12010333
AT1G80760,8.439537902,8.140824075,9.209942238,8.909632889,6.050068031,7.110069636
AT4G25820,3.61750467,1.999969193,1.960094345,2.450365828,5.299828639,2.629991015
AT2G45570,5.196164586,2.711686658,4.900159809,5.72998588,5.620004493,5.689929723
AT2G29490,4.861109035,5.580901091,6.749894103,6.200132211,7.23008536,8.559924588
AT4G32170,3.811632747,4.869884475,4.719353063,1.360189974,2.840026314,3.25001059
AT1G75600,0.660723954,1.130808672,2.179489767,-0.469770235,1.319930043,0.229947693
AT3G50010,3.240616131,3.641239963,5.249455109,2.420435142,5.809893461,4.149973044
AT1G55850,9.279507095,8.959838266,8.750082793,9.180187406,10.64008729,11.99995443
AT3G19970,8.781987022,10.06926064,9.109636098,7.219973044,7.009999358,7.000030807
AT4G14050,2.65919903,2.140839478,3.229859445,2.500196392,4.030094345,5.499900521
AT2G32050,1.382849605,3.230038508,3.279732368,1.890347857,4.599872923,2.620055837
AT3G11820,11.06010782,11.12947629,10.44969193,8.850007702,8.909977537,8.559998075
AT5G19040,3.010831777,3.549029594,2.289865221,1.59040947,4.779966626,4.260007381
AT3G55760,6.67075476,7.16164815,9.300078942,9.709897312,8.909917849,7.629988768
AT3G29600,0.03254154,1.679175925,0.610098196,1.12001797,1.259928118,0.140108786
AT4G07350,4.855271196,1.790546816,2.500009627,2.549863938,1.490012836,1.689995186
AT1G73080,10.12069315,10.5699769,10.53958989,8.409975611,8.21999294,8.109999358
AT3G19530,5.687951365,4.359491692,3.700258005,5.039673964,2.500010269,2.660023747
AT3G17110,2.681401698,3.591763674,5.879674606,4.189812594,2.729981388,2.440033695
AT2G43550,9.161078229,9.86117835,11.39008857,11.8500154,11.97000064,11.97993422
AT2G31780,2.25409727,4.90910661,3.750308065,5.349988448,5.259979462,4.940021821
AT2G47340,5.091155245,5.838690722,4.139817086,3.1899217,2.580019896,2.890031448
AT5G63340,4.619260643,4.140154033,4.339406974,1.260333738,3.86004621,4.579954753
AT2G37580,4.85164815,5.920824075,6.989722741,5.550175854,6.919951223,6.159918491
AT3G50930,9.837751122,8.379468587,7.689834415,6.829979462,6.670015403,6.909991336
AT1G23370,4.507612493,2.961702061,5.170132853,5.859989731,5.779890252,4.070073486
AT1G50160,1.103188477,3.170277259,3.529485916,0.860277259,3.019975611,2.639941596
AT1G19250,4.875656278,2.060446695,2.639732368,1.250182272,2.670074449,3.829956999
AT3G55550,4.080385082,4.329360764,3.499620694,1.530103972,2.340088569,3.720040113
AT5G54120,7.959353063,7.541440206,9.409618769,7.429794623,5.830072524,6.96006065
AT1G05680,5.840354275,6.070115525,6.220136704,6.930132211,7.960077016,9.15992523
AT4G05600,3.956549667,1.721571134,3.759676531,2.080209228,3.70981837,0.880065785
AT4G33666,11.62878314,10.83805149,8.310556443,11.19989089,10.35003915,10.96002952
AT2G01200,4.250462098,4.547858945,1.770258005,3.110261856,5.149989089,4.979968873
AT5G55050,8.120277259,8.302187264,11.13989025,10.56989731,9.769924909,8.600004814
AT3G43040,3.016857733,0.981393996,2.789570634,0.560383798,3.549842758,1.100051023
AT2G46190,5.946041359,3.381609642,5.469757398,4.210159167,5.4498434,3.010083755
AT2G29630,9.54004621,9.570015403,9.590258005,10.9301566,12.15000385,12.20993871
AT2G07430,3.360985809,3.997766526,1.100067389,1.450060329,1.919977537,1.569977858
AT4G37410,7.041863796,8.251032019,9.590125152,10.23998203,10.09999615,10.03998299
AT1G21230,4.51,4.508421165,2.459741995,1.120263139,3.169980746,2.870001605
AT1G34280,5.211863796,6.420254154,6.749957641,6.529617485,3.55020281,6.709952186
AT5G05250,7.570077016,7.620254154,7.949780503,6.810197675,8.350138629,10.50994352
AT2G41230,6.617227411,4.822364402,7.889921058,7.479716323,5.270019896,5.580049098
AT5G47455,7.278906368,6.570315767,6.980165585,7.840028239,8.059949298,7.26991111
AT2G22560,3.81990758,3.762225773,6.649736219,5.280141197,6.37996791,5.880005455
AT1G35555,4.488182414,3.309707338,2.930073166,3.309693218,0.92020281,4.079998716
AT2G22320,-0.046133779,2.459691935,2.059980746,1.960034657,2.229989089,2.060061934
AT3G32060,3.771216858,4.557935962,1.880019254,1.980056479,2.420068673,3.489930364
AT4G33600,2.491216858,3.27919903,2.239992298,2.200241318,4.079881908,2.240097233
AT5G39410,7.090354275,7.320354275,7.780190615,8.770138629,9.85,9.849924588
AT4G14365,11.01036968,11.2495302,10.63983634,9.789894744,8.96998588,8.749985239
AT5G28760,1.014590175,3.989337659,3.129984597,3.050006418,3.099892819,1.430084397
AT1G73510,2.574066463,5.209006489,3.920263781,5.289611067,2.260122584,4.169977537
AT4G28085,7.791124439,8.519114312,7.36960144,5.300143764,6.419978179,6.079988127
AT1G18210,11.38152492,12.36995379,12.30948784,9.650060329,10.12000706,10.22998395
AT4G01030,4.657473864,3.019607217,2.510413963,4.660121943,5.609990373,5.459949298
AT2G10450,1.384882837,4.547889752,1.810161734,2.650211795,4.299917207,3.009988127
AT2G24762,7.430369679,7.668567496,5.810614205,8.99995379,8.640008343,8.770008985
AT1G10370,10.94006161,10.98119375,12.52992683,12.14969579,9.779964059,9.220055195
AT4G07840,1.344158883,4.040238751,4.349759324,3.100077016,3.699862654,1.560055516
AT2G24850,8.280015403,8.291732868,10.5396669,8.81009627,9.560071882,10.67990277
AT1G74190,3.858659915,2.989252941,2.020051986,2.290150182,3.4600783,4.680016366
AT1G63560,1.881725166,3.000007702,3.010159809,3.840019254,3.990089211,5.379900841
AT3G18570,2.562002425,3.859707338,3.479924909,3.09035941,5.88991464,4.56001797
AT3G57930,9.689414676,9.308421165,7.259894103,6.710080867,7.340008985,7.479984597
AT2G04450,6.137920558,4.790431292,5.350363902,7.240050061,7.630005776,7.719986522
AT2G10490,0.302079442,1.649792056,1.379376168,-1.859774085,-0.100023105,-0.45998203
AT5G12030,6.128875561,5.402225773,8.28992876,7.919910148,7.219877416,5.310041075
