,exp1,exp2,exp3,exp4,exp5
AT3G54390,9.770486493,7.103951736,6.728289325,11.23626474,19.48593778
AT3G15030,11.4696309,9.553119247,10.48269353,21.28789468,18.0059945
AT2G33480,11.18211635,16.97765055,6.466770741,18.47497773,17.78099576
AT1G73830,0.498734273,14.69617926,8.302987164,8.102943329,6.336954657
AT1G09770,21.74504659,21.98754309,26.21840761,32.56856226,18.92805107
AT1G19510,3.646913279,13.58235877,16.3769337,15.34398152,14.76801903
AT4G28610,21.64705191,32.30233836,34.93736776,25.08709207,27.95602466
AT1G08810,9.016210947,20.49606643,13.22361036,7.153242184,14.69992878
AT2G46400,8.414433987,10.6683743,13.58456145,22.33178307,15.57196963
AT1G67970,1.121109941,1.692685189,7.03039304,13.15363629,1.820004156
AT1G61660,36.1987015,29.45624774,31.38643238,38.12314149,42.53188541
AT2G37120,10.46997137,15.51477543,21.5549312,20.48278243,13.70296056
AT1G66350,15.3678755,4.335890894,3.486435078,10.26481898,4.624017842
AT2G47890,1.689433024,3.938993896,11.68085919,9.486728967,1.041002888
AT1G07640,16.85804236,17.07767884,14.57680065,27.05062946,15.50401019
AT5G07700,12.21595687,11.99264309,17.00139439,7.565935499,5.555997994
AT4G16141,13.63555575,6.136058019,6.588737239,18.07477332,11.01096576
AT5G28300,18.07321149,8.785767924,6.978227776,10.52682572,5.096047205
AT1G07900,1.718937039,1.392077787,1.998306333,6.771181438,12.42493852
AT4G00270,12.15535042,13.97510782,14.81546434,22.04992992,19.86604706
AT4G29100,20.10239317,22.14338194,17.32895283,16.59426372,24.81205715
AT5G42520,15.43321898,21.76375964,27.68070682,23.11282042,17.51700682
AT2G42380,2.448039143,7.844499964,11.7388846,9.940740776,1.862995876
AT1G66140,4.2391915,15.61919524,17.13969373,12.3680231,13.08800083
AT3G50700,1.33129478,2.863073351,11.22381311,8.311756532,0.725001909
AT3G23210,10.10367595,8.420850332,7.254815289,4.377399779,16.83494086
AT1G49130,1.935839286,6.294325266,8.828221294,12.27566591,1.865000738
AT3G16940,22.94039446,19.7954718,15.68116597,18.26723814,25.68801974
AT5G37020,9.352482507,11.85772441,9.710945639,8.8642564,16.85403596
AT1G59750,15.47029472,11.80881021,18.12038617,24.13674524,16.19807337
AT3G48590,13.61552261,21.5225594,25.87988152,24.03387093,20.01198423
AT1G58110,7.841284575,9.319096014,10.0676366,19.98572544,11.43000457
AT3G58070,2.380741418,1.037937617,0.552074321,1.710239168,9.163014408
AT1G35560,9.840707588,13.51455061,10.01392042,8.774181791,14.43909274
AT2G20180,3.211091187,14.06978204,12.37156139,5.53800982,5.84404215
AT5G12840,16.91927129,18.32789628,17.51967871,12.51438242,24.43096693
AT3G26744,18.4382931,25.15179572,15.77086926,13.73412002,17.47407655
AT4G36730,36.56024871,32.65957826,37.16326539,25.71823772,33.12595995
AT1G75540,4.964425958,12.369506,16.31057461,9.682927027,7.409003514
AT4G12020,16.8880796,6.915898338,6.124050638,6.913006514,7.116026442
AT3G54620,29.20613266,29.89491413,29.22603543,29.77771828,20.99902771
AT2G34710,10.16193542,20.21120442,14.01417682,16.76895392,15.33308669
AT4G17460,0.571765735,4.548976054,12.15146397,3.800001797,3.85598235
AT1G29600,4.004938579,3.686313713,6.130350296,11.58795177,10.08504119
AT1G01260,13.88805091,3.767072524,4.332114305,6.112923433,3.727018259
AT3G15510,5.662054874,5.947065592,6.457777359,2.989284832,11.86501499
AT2G22300,6.761580318,9.775648606,14.82804704,15.56072807,7.087024036
AT1G12860,4.143887093,13.94300424,13.97570053,9.309949875,7.748006177
AT4G00150,11.91096559,16.92431186,11.56446004,18.73193714,16.77307073
AT4G17810,2.066703024,10.91014903,12.0705723,5.407012162,5.785996984
AT5G11590,2.663860793,1.940947244,1.530161799,4.051147647,8.652029009
AT4G39780,10.23251857,18.11747732,14.04568462,9.132272991,17.63896172
AT2G30424,0.239201648,6.47962948,11.38263366,5.67497497,4.894969482
AT2G41710,3.74062364,6.979447465,10.46526776,14.63677806,7.721044926
AT4G36240,6.444420509,8.627562675,5.22112528,7.173151273,11.8870512
AT2G26580,5.919187592,12.08632398,14.61011328,16.37490691,13.47394482
AT3G19860,15.81259822,18.91965169,23.99596091,23.38675759,15.83302022
AT2G16400,9.407491942,11.9624897,15.77716167,18.29572184,9.628010927
AT5G22290,4.070125729,4.723201526,6.29291817,5.01823368,12.29998917
AT4G29940,14.67218164,5.230018997,5.378116038,7.185944452,5.455015066
AT5G38140,4.168208194,10.44261356,15.22153533,7.98199631,7.867014072
AT1G14920,5.955670042,9.435237852,11.28829497,15.88371106,6.880015788
AT2G46870,4.11867241,12.8029416,12.3480369,12.92282633,7.511007172
AT1G30970,11.27175226,15.17815506,16.38625749,20.39769476,10.88602992
AT4G24540,12.01772159,10.57120686,4.393303509,9.122189236,15.01895697
AT1G49950,25.84642059,17.64490527,16.90699583,16.8420078,17.08499846
AT1G14685,7.018409534,9.14532026,11.64022707,15.17770747,6.062005921
AT1G67310,24.88485611,18.94484776,17.75913253,19.82384379,14.9560156
AT5G58620,15.49869457,8.719517621,4.96236679,10.67690858,7.828019703
AT5G60450,5.761399907,7.838597904,12.49618291,15.3458323,10.12003811
AT2G02740,11.50318112,7.250790901,5.622349783,11.0721367,15.33194471
AT5G66320,2.83608414,3.273294844,5.570435271,12.35181843,6.694018147
AT4G35270,4.697553555,7.572003722,7.600958796,6.959145914,11.5060443
AT3G23690,11.05899755,16.23906521,16.74727212,20.98674562,13.06001795
AT5G09330,18.19943123,15.2459018,14.48161761,24.10379523,17.72302927
AT4G35580,21.16101631,16.05317611,17.42546781,24.71371106,15.71005333
AT1G14410,7.86988409,7.268462226,10.86937347,16.68782309,11.17496217
AT4G02640,21.13962922,24.40699076,24.33542141,30.90071706,22.08405422
AT2G24570,13.66627591,15.09934747,17.80578095,14.39325926,22.47195374
AT2G33860,3.628782871,7.694340926,10.35016687,12.94975531,5.325019543
AT4G36710,12.35240511,14.45566652,11.8586117,21.38878455,14.67500658
AT2G42280,1.862713614,10.76046063,6.558883192,4.738931135,2.592997545
AT2G30420,0.460325066,7.341279441,9.517865221,7.418055644,9.151930092
AT3G16870,4.819479619,7.30974315,5.309561834,14.06279405,7.644977023
AT3G53370,11.62720525,12.69298036,12.53985431,10.26982825,4.918019431
AT5G41920,2.392602268,5.520049162,5.903356778,11.46171334,2.529021292
AT1G50420,9.423069315,9.782391699,5.044129195,7.057131634,11.15905717
AT5G03740,22.91096399,22.72374277,20.72057769,29.72090277,26.6909995
AT3G28910,3.091287849,4.586421279,7.868162248,10.39576532,3.082986041
AT1G66230,13.04567461,11.35581632,9.92471581,5.497303156,14.94395048
AT3G44750,17.88997516,17.75995964,9.656442972,16.55801986,17.17694606
AT5G16540,21.34202162,26.64645139,22.37311334,24.13915711,29.0349913
AT3G16350,12.38172711,5.771795393,4.177974713,3.78403347,4.82700982
AT1G71260,14.74483653,13.89574726,11.92753552,20.27096101,19.05595174
AT5G43270,9.335304215,10.91492337,10.31847134,17.66187588,13.79401324
AT4G34680,3.554702774,7.204223476,8.944872795,6.963166259,12.1439849
AT2G24790,141.1856846,139.5489468,146.923906,145.4598108,139.5640247
AT4G29930,7.79957462,0.397960208,0.087998716,0.067998781,0.030001027
AT4G32880,7.640898973,12.30918831,13.77607464,14.93877354,7.882022527
AT1G01060,157.9623607,45.59083618,5.366986522,5.165278616,263.1367237
AT1G01250,7.061214876,8.176773187,6.410094088,7.87622999,15.04294535
AT1G01720,46.77034893,17.42592401,16.83444105,23.70678172,48.06579671
AT1G02230,0.097005776,0.127072524,0.692011039,0.863980136,0.245000209
AT1G02250,0.059994416,0.030996021,3.21E-06,0.05000276,0.135998299
AT1G03800,0.539956871,0.315983441,0.186996855,0.138001155,0.174000449
AT1G03840,0.123998075,0.114017072,0.246996213,0.187998235,0.133003835
AT1G06180,2.07318715,3.044863553,1.982030421,2.456212405,9.074947629
AT1G06280,1.10E-05,0.056992683,0,0,8.99E-07
AT1G06850,3.463136511,4.17202503,4.367129901,6.390901515,3.321997738
AT1G08010,6.596006161,6.627944933,6.199113727,7.970924813,5.628022158
AT1G08320,0.036995379,0.013003722,0.041999872,0.039999069,0.011000225
AT1G09540,0.06700982,0.117984853,6.03E-06,0.093997625,0.020001171
AT1G12260,1.150988833,1.09295931,0.776035556,1.329987742,0.947993261
AT1G12610,17.16058862,4.639449519,8.141582693,17.21967708,7.156899446
AT1G12630,0.231963032,0.040032732,0.294987292,0.096999134,0.070005295
AT1G13260,21.03839969,38.6930016,46.49465157,41.0651791,15.48495214
AT1G13450,12.95403273,13.12493292,20.39176587,16.74395023,15.19297587
AT1G14687,0.388150952,1.171919518,0.545037225,1.124983955,0.62499846
AT1G16490,0,0,0,0,0
AT1G18330,0.712479427,3.20263654,8.160510689,0.537043514,1.892997914
AT1G19000,105.741231,158.8638601,126.6142603,99.51084371,156.9633055
AT1G19040,0.178055259,0.464954945,0.114001027,0.129997369,0.048000562
AT1G19210,12.08277428,5.718173929,7.073910269,21.25568279,11.37087557
AT1G19790,3.85E-06,0.019999487,0.016001091,0.032999519,0.018000674
AT1G19850,5.097940697,4.790126178,5.773095629,7.262863168,2.99900483
AT1G20910,4.139063731,4.470169051,5.787036005,6.347996117,6.227006819
AT1G20980,18.48146801,15.71951049,19.69631115,24.54367714,14.48304804
AT1G22070,4.576753855,13.68531223,23.90701803,24.18739943,5.473011167
AT1G22810,0,0,0,0,0
AT1G24250,1.58E-05,0.08200706,0.136993261,0.032000096,0.034999438
AT1G25340,0.023995379,0,0,7.06E-07,0.02200085
AT1G25550,16.03828463,22.71001469,30.61438097,36.5494648,19.87186119
AT1G27730,103.5185208,49.10376169,55.04024958,105.6679464,72.83505128
AT1G28160,0,0,0,0,0
AT1G28370,16.36750737,3.424412551,6.639023419,22.5835509,8.588954592
AT1G28470,0.516006739,0.551048649,0.929991079,0.790997657,0.717996855
AT1G29160,3.28988332,2.683867147,1.649225337,5.159900264,2.052004669
AT1G29280,0.201002503,0.214037995,0.510002824,0.553984853,0.082001316
AT1G29860,6.16E-06,0.032010654,0.114996021,0.053004685,0.199003739
AT1G30210,5.708301191,12.46597631,20.07111552,21.87059775,9.336013269
AT1G30490,13.69484828,12.90679514,11.31118381,14.17485216,9.568053222
AT1G30650,0.033996919,0.01799769,1.93E-06,0.029999551,0.015999743
AT1G31140,0.040000578,0.04299448,6.67E-06,0.103996663,6.74E-07
AT1G32150,6.754379498,8.724890252,7.870080675,9.126965439,8.0500013
AT1G32870,14.82339017,6.463835955,5.18612605,7.15034606,17.93397362
AT1G33240,15.66731894,43.28692825,42.72738374,33.12608581,35.8000569
AT1G34180,0.119023297,0.24001489,0.355997882,0.322995411,0.18000016
AT1G34190,19.16560895,17.13539484,20.21110288,21.81385579,17.32003315
AT1G34370,13.59685507,18.03718471,19.47609165,20.90371443,12.00502761
AT1G34670,0,0,0,7.38E-07,0.023022575
AT1G35460,12.63999711,12.62489218,11.7849898,11.62619771,17.78697982
AT1G36060,0.017996534,3.14E-05,0.244997433,0.204995668,0.070002407
AT1G43160,251.2508164,136.0453739,37.69246789,13.82159858,1.312985527
AT1G43700,19.93547538,22.4044078,25.5809079,24.14591801,21.59103395
AT1G44830,0.314077016,0.713969579,0.477012515,0.671981965,0.110003658
AT1G45249,15.77623157,11.78595443,11.43144592,18.37944185,32.14798588
AT1G46768,3.326959952,3.118685131,0.666031384,1.155057345,2.942002904
AT1G47655,0.60114094,1.333119504,2.264014312,2.486970092,1.554999791
AT1G49010,16.88879215,41.77114519,27.32347622,34.74334455,45.48001101
AT1G49480,12.79352968,15.54394147,15.08861125,24.61184937,19.91798983
AT1G49560,2.460110133,3.032693276,8.433053976,9.273787499,2.652003482
AT1G50640,47.02522422,22.22603633,22.50926365,26.61698338,26.09903564
AT1G51140,31.8502989,23.01606592,15.7411548,33.732907,30.83503893
AT1G51220,0,0,0,0,0
AT1G51700,35.00572382,43.95540499,31.53142333,38.12752849,54.5959655
AT1G52150,6.24653122,9.005420509,12.28095969,11.65288865,8.183036615
AT1G52880,13.8763625,10.56634144,13.22573487,9.095085296,11.75304522
AT1G53170,46.30718846,26.51322965,12.72393909,27.35535976,38.56599803
AT1G53230,0.375996534,0.358000899,0.36508613,1.706955234,0.311999743
AT1G53910,33.90493559,59.53316232,53.0075965,46.72030981,25.21296432
AT1G54330,0.290980168,0.188019511,0.340012066,0.527993518,0.326001235
AT1G55110,9.480991528,9.436946859,9.023419482,15.55895286,14.09003479
AT1G59640,9.103498759,1.307994866,1.268036326,1.833975964,1.085015933
AT1G62300,4.984359666,6.851773187,5.085036647,5.655969739,4.712987453
AT1G63030,1.787683078,0.142013093,0.244036711,0.815981869,0.250996566
AT1G64620,8.539263531,4.715020923,4.877877223,2.965132276,7.08697935
AT1G65910,1.251973237,1.112939799,0.644025223,1.03699156,0.774001091
AT1G68200,0.195982479,0.105031448,0.349984147,0.103004781,0.251998283
AT1G68320,1.08E-05,0.056010269,0.13599416,0.045003241,0.145999936
AT1G68550,8.679256022,4.816125152,5.791155701,8.216933413,6.142016334
AT1G68670,37.20452206,29.52999576,29.49657917,22.94011909,26.6509544
AT1G69010,17.49296394,12.11286997,11.09991085,9.71118009,15.32297146
AT1G69180,0,7.32E-06,0.056998075,0.026999134,5.46E-07
AT1G69490,7.492711012,42.336765,9.34758623,2.902018317,34.6339018
AT1G69570,3.915488997,1.261930429,0.719968808,0.234082279,2.79799801
AT1G69690,9.243686158,7.614241831,9.498073679,10.64587822,6.851048376
AT1G69780,1.499926314,6.309886786,5.427857263,3.204050061,4.764019158
AT1G70920,1.542001925,1.552054297,1.974926321,0.827003787,0.944992764
AT1G71450,0.197961877,0,1.80E-06,0.027999101,5.78E-07
AT1G72010,8.421807381,17.80729215,20.08341679,26.57668927,16.89402396
AT1G72740,21.50782512,15.40726686,17.48596752,16.98004011,18.22998973
AT1G74480,7.70E-06,0.039998845,0.03099801,3.47E-06,0.107998941
AT1G74650,0.219029844,0.374024132,0.561997048,0.516004172,0.64599984
AT1G74840,18.59110807,24.3453856,27.34884956,25.00506739,27.10502275
AT1G75080,7.61997651,7.497936718,7.005243179,10.79390482,7.828015676
AT1G75240,0.480965535,0.302100763,1.086983377,0.827989089,0.488001252
AT1G75390,2.221209099,3.306980104,3.152029074,3.604968167,2.613002503
AT1G76420,0.120025993,0.254973044,0.044998395,0.02000507,0.17800077
AT1G76880,0,0,0,0,0
AT1G76890,10.85701205,21.30455356,17.82686644,15.7460042,15.87701513
AT1G77200,0.244997304,0.231006803,0.283993839,0.188002182,0.256005471
AT1G77920,7.463505612,10.08940998,13.28313086,15.32182004,9.714007236
AT1G78700,4.854822727,9.12696008,8.81603209,9.31591679,6.723005391
AT1G79180,0.400961299,0.2000783,0.810008087,0.935998588,0.892019639
AT1G79580,0.016007124,0.053003081,0.076997754,0.042003049,0.136997802
AT1G80840,102.2519056,44.64366946,57.65379208,147.8921044,57.6622471
AT2G01060,15.43225993,16.78230344,19.14616475,21.7127926,15.2500627
AT2G01930,7.516865664,12.01194391,11.57477999,8.14688977,4.712005215
AT2G01940,0.944074321,1.330026442,1.535982094,1.257020024,1.881003835
