,exp1,exp2,exp3,exp4,exp5
AT1G16640,3.779730443,2.38018792,4.819997112,4.729961813,3.540038027
AT3G48920,9.149973044,9.009946859,8.319965664,7.249998716,7.209987966
AT3G49950,3.70959759,1.620075476,2.599951544,1.090075091,3.429986763
AT2G13150,0.710150182,1.490069315,2.390028881,3.289987806,2.910005054
AT1G75430,4.289634172,2.389967653,1.970039792,3.210041075,4.489982912
AT1G34650,3.249946089,2.97000154,2.990034657,4.069959887,2.819955716
AT2G16910,4.260048135,4.509818241,2.15001765,2.699985559,2.250016125
AT5G07690,4.279901804,3.769900649,2.480058083,4.289987806,3.909950902
AT3G17010,3.739722741,2.300050831,2.96005712,4.740005455,4.909979302
AT5G28650,3.69018869,4.670072395,5.60991111,2.84004621,4.280021902
AT5G23260,3.019930685,2.65995302,2.050080546,4.559908864,1.720037786
AT5G40350,2.760157884,3.579829794,1.37002503,2.149957962,0.840016607
AT1G19510,4.359793981,3.289924524,2.310022142,2.999963096,1.849996871
AT1G14440,3.21002503,3.340113984,4.819926193,2.520005134,2.679981468
AT4G34680,6.409936462,6.079929915,5.169984276,4.680009627,4.97996799
AT2G21900,1.579949939,1.320200243,3.9199432,2.150010911,2.489971841
AT3G30260,4.139680382,2.479930685,1.580062255,3.519970477,2.599980265
AT5G27580,4.929828639,4.039993839,3.959941275,2.130022142,2.820016125
AT1G80730,1.689761249,0.450019254,0.699993903,0.509993903,0.320060169
AT3G23130,3.870086643,4.320086258,5.439917849,2.879999358,2.860035139
AT2G20880,9.979741995,8.639976895,8.339981388,7.759978821,7.100019254
AT4G12350,4.709763175,3.480134779,5.22992876,3.009993261,2.800038027
AT2G22760,9.569792056,8.489902959,7.230060009,9.100017008,9.630004573
AT3G58120,6.509978821,6.400150182,8.34999647,8.239994224,8.060012997
AT4G26930,2.559892177,1.999923754,1.010021821,1.690068031,3.809975932
AT4G14540,1.869780503,0.730174057,2.989957962,1.680026314,2.500021902
AT2G26150,9.539909506,9.06985983,7.250010269,7.570039792,8.80996799
AT4G28530,5.599946089,5.320080097,6.360037545,7.530004172,7.659965824
AT5G22380,1.140057762,1.440175597,3.719944484,1.989986522,1.570027918
AT1G17950,5.080284961,6.560040819,7.089944484,5.359971761,4.480031529
AT5G67010,4.099678457,2.430056222,3.160037225,4.31997497,3.539958844
AT5G18000,2.089896028,1.55018946,4.009974328,3.209994224,3.030018773
AT1G09030,3.250065464,3.589891407,2.179974007,1.370001925,1.430040193
AT5G49330,5.059861371,4.339862911,2.560081509,5.099952507,3.620007461
AT3G02380,1.900132853,2.590030807,2.989981067,2.400043322,3.750018051
AT5G17320,5.179574485,2.969966113,2.530044284,3.909969514,2.960008664
AT3G18650,2.64997497,2.520040819,3.049948977,1.459972723,0.610053911
AT1G26310,4.429709263,2.92009473,4.15002856,5.039988127,4.669953309
AT5G62430,7.589930685,7.229819782,4.890066748,6.970000321,6.979992058
AT4G21050,2.13981131,1.160174827,3.429974007,2.619988448,2.259966305
AT1G64000,4.250211795,5.350067004,6.219943521,4.460014441,4.909966065
AT5G65100,6.499730443,5.099993839,5.019985239,4.559984597,4.079995186
AT5G17430,5.309747771,4.000082408,5.070024389,5.829989731,5.510032491
AT1G66380,0.959824788,0.050154033,2.050018612,2.629952827,1.159988688
AT5G42630,6.979743921,5.650147101,7.560024068,8.309978179,7.630006258
AT2G17950,3.119774727,1.950089339,3.109971119,2.209990052,1.900057762
AT5G60970,1.750182914,2.699914512,1.590034978,2.679981388,2.100049098
AT2G14760,2.509965343,2.329861371,0.530022784,1.239998716,1.200041156
AT5G03720,7.949655352,6.159987677,5.999992619,5.770025351,6.559968231
AT5G10970,2.889876774,2.250170206,4.459953469,3.009962775,1.850039712
AT4G17460,9.009751622,7.720130158,9.410020217,10.03999615,9.920006258
AT1G29600,1.970113599,2.560014633,2.749950581,1.210085039,3.859983153
AT1G22590,1.91020987,3.000031577,3.409924909,1.070007702,1.310018291
AT5G25160,6.570190615,7.559818241,5.199996791,5.100034336,6.170005295
AT2G30420,3.27990758,2.800079327,3.830014761,4.28991817,1.740020698
AT3G30530,2.549915282,2.10995225,1.490063859,3.480016366,3.98996438
AT1G75490,4.200036583,4.389949939,3.740047814,5.230019254,5.830002407
AT4G26170,1.760026956,1.899909891,0.73006065,2.619962455,1.450045247
AT5G52260,4.849587963,2.709975355,2.390024389,3.149982671,2.610023827
AT5G43840,1.939817086,0.990173287,3.239934215,1.190053911,2.869970397
AT1G60350,2.659749697,1.360009242,1.480009306,1.770063859,3.759957882
AT1G73360,2.840294588,4.37000077,4.379990373,4.080036262,5.210003129
AT5G65230,3.720248378,5.009956101,4.439994545,4.269977537,3.569971841
AT4G02670,2.329971119,2.179984597,1.980040754,3.250016687,3.770008424
AT4G33280,2.740065464,3.079846737,1.090029523,2.010044605,3.399956919
AT2G42440,9.900121301,10.52990527,9.299958604,8.010027598,8.869996149
AT5G38800,2.969926834,2.589973044,2.239994866,2.079963096,0.929995668
AT1G64100,3.379728517,1.970116295,3.479953148,2.02001765,2.569966065
AT2G21320,3.130309991,4.73990604,3.519973686,2.700006739,2.91004284
AT3G61970,4.990051986,5.259958411,4.72,4.719995186,4.569956197
AT1G33070,2.010138629,2.729878314,1.149973686,0.330045889,1.759974248
AT1G26680,5.799584112,3.640063153,4.459973365,3.629991977,3.380024068
AT2G33810,3.159605291,1.110091649,2.300035299,3.399980746,2.800015644
AT5G57720,5.249512872,2.720067004,3.59001059,3.920011232,4.270010108
AT4G13480,6.479955716,6.249882935,4.730012836,5.129979783,4.500000481
AT3G61910,1.910167511,2.779889867,1.350061934,3.279982671,2.739960048
AT5G58080,4.789822862,3.869962262,3.380003209,3.479975611,2.719989892
AT3G51960,3.169934536,2.829928375,1.900038829,3.110047814,4.599959085
AT5G40430,1.67016366,2.520072395,3.459954111,2.030051344,3.629952827
AT4G25410,6.509984597,6.429867532,4.710016687,5.230034978,6.320016125
AT3G04410,3.949655352,2.160027726,2.520055195,4.239973365,3.410015885
AT5G53660,5.919988448,5.859832104,3.680069957,5.859970477,4.940004332
AT1G48000,8.910146331,9.669912972,8.539955395,7.150028239,8.029998797
AT1G63100,5.449688084,3.830150952,5.78999647,5.680001284,5.720016366
AT3G11090,2.830232974,4.039981516,3.800027598,4.659951544,3.150046932
AT4G36710,10.03979591,8.9799045,7.740040113,8.990026635,9.820000963
AT5G15850,4.929587963,2.790080097,3.829972082,2.960020538,3.600024549
AT2G34140,11.50998845,11.44987985,9.889983634,9.380029202,10.28999639
AT1G25330,1.880154033,2.679866762,0.950042359,2.269965022,1.179981709
AT2G25230,2.769676531,1.090026956,1.440012515,1.830001605,1.879960048
AT3G57670,1.440123226,2.079971504,1.710036583,2.850016366,3.360001925
AT3G13890,1.370206019,2.44009319,3.649998395,3.599977216,2.890006498
AT5G22570,10.13970926,8.630056992,9.370058404,11.18995764,9.870004573
AT4G38340,3.049674606,1.360034657,1.809967589,0.799999037,0.770013237
AT2G47810,7.819582186,5.650028496,6.020007702,6.259988448,5.899989892
AT2G28700,2.139872923,1.479971504,1.110036904,2.25994673,0.600055596
AT4G26440,2.459932611,2.109854439,0.22001765,0.770030807,1.729994464
AT1G01030,2.980150182,3.759941468,2.999948014,1.3800215,2.050007461
AT5G14750,6.809743921,5.480115525,6.980025993,7.789984918,7.320007942
AT4G10240,3.36997497,3.240100891,4.549980746,3.949965022,2.859983393
AT5G51870,3.109870998,2.439979206,2.169953148,0.710024389,1.47001781
AT5G58280,4.879944163,4.589922213,3.579998716,3.540049419,5.080012274
AT3G61250,2.210258005,3.549936076,2.720023426,3.450038187,4.639971841
AT4G35700,4.209853669,3.450077016,4.449987485,4.060019254,4.659945848
AT2G01760,4.469747771,3.160023875,3.470019575,4.080038829,5.289991095
AT4G00180,2.950127077,3.609940697,2.840054232,4.530003209,4.629997112
AT3G04100,4.729978821,4.619958411,4.079999358,4.059959887,2.810002888
AT2G36610,2.949711189,1.450118605,2.98999647,2.880010911,3.219956678
AT1G61110,4.499703487,2.960145561,4.849963738,3.719973044,2.880032251
AT1G74430,5.569763175,4.339979206,4.069995507,3.930056158,5.679994946
AT5G15840,3.710038508,3.909983056,3.689936462,1.710056479,3.470001925
AT4G25530,5.339867147,4.649869842,2.960046852,4.419979141,3.770015644
AT4G01460,2.849946089,2.570030807,2.96996791,1.970059046,3.810008905
AT2G46870,3.560103972,4.099868302,2.389986522,1.970028881,2.869987966
AT4G36260,2.339942238,2.03990527,0.810000642,0.82999294,0.61003923
AT1G68640,3.959653426,2.160078557,3.180012836,3.580009627,3.880014922
AT4G21550,4.990136704,5.699932996,4.829994224,4.650064501,6.659987726
AT4G03170,3.319703487,1.77999923,1.770034016,2.829974649,2.039977617
AT5G06070,2.419932611,2.069985367,1.88002856,2.769956999,1.430055115
AT3G44750,8.679913357,8.230072395,9.170008023,9.420011873,9.790016607
AT3G53790,4.509840191,3.679924524,2.699987485,2.31004268,3.639983634
AT5G17260,5.049772802,3.870134008,5.610003851,5.730007381,5.959997353
AT1G59530,5.030017329,5.120110904,6.560000642,6.579998716,6.540004091
AT3G20880,5.039948014,4.769976125,4.459965984,3.400064501,5.410004091
AT3G04420,6.289909506,5.819919133,4.770028239,5.649984597,5.169974248
AT1G31050,10.75985752,10.01989526,8.66001797,9.220001925,9.279989651
AT4G21340,8.769707338,7.250037738,7.739996791,7.639968231,6.650001203
AT2G42830,3.160288811,4.660050831,5.319959887,4.070002246,4.140022864
AT5G57520,4.159874848,3.509996149,3.460066427,5.529946089,3.850018773
AT5G15800,3.259626471,1.320041589,1.860009306,2.150034336,3.21998941
AT4G17710,3.699886401,3.110164815,5.24996438,4.139983634,3.629990132
AT4G25440,8.710042359,8.92985906,7.099999679,7.090026956,7.930005776
AT1G73830,3.510200243,4.549886016,3.070059688,4.929984597,4.449971119
AT5G39700,1.419884475,0.820117835,2.349978821,1.690043322,3.039963899
AT1G55600,3.320148256,4.089944548,3.369985559,2.92003562,4.029950902
AT2G35430,5.509992298,5.469936076,4.639996791,4.540035299,5.639952105
AT1G17590,2.630154033,3.429842887,1.390037866,2.57001412,3.009968712
AT1G06170,2.68985752,1.950120916,3.519962455,2.35001412,2.790030566
AT4G23750,5.649849818,4.870123226,6.469991015,6.190002888,6.280020698
AT4G15250,2.380019254,2.47999923,2.469999358,2.450005776,2.630041637
AT5G62165,6.169878699,5.540030807,5.940018291,6.510001284,6.550029603
AT1G75520,2.899845967,2.100164045,4.229983634,3.719987806,3.340012515
AT1G21970,4.599884475,3.999929145,3.08006418,5.079947693,3.450000722
AT2G01500,3.049965343,2.869899109,1.560036904,2.709952827,1.240013478
AT2G28610,3.949759324,2.700111674,4.149998075,4.089944484,2.360024549
AT2G27990,4.099674606,2.410022335,2.700022463,3.400007381,3.62996438
AT5G54070,3.729695785,2.150034657,2.600027918,3.469958283,2.169993261
AT1G63910,5.530030807,5.689882935,4.170002246,4.239993903,4.050031288
AT5G56860,1.790412037,3.929872153,2.269996791,2.169997433,2.09001059
AT1G55950,1.87959759,-0.209979206,0.060022463,0.759977537,0.06001059
AT5G66980,3.819901804,3.310040049,3.829978821,3.170043643,4.529946329
AT2G37740,2.4402349,3.660035428,4.119935178,2.100039792,3.339998075
AT4G23810,7.950338872,9.710028496,10.0799708,9.169984276,8.680013719
AT4G17695,2.120130928,2.799982286,2.569952186,1.079996791,0.980019976
AT1G01060,7.520026956,7.659959181,7.12998941,6.800033053,7.830002888
AT1G01250,2.490073166,2.870088569,4.019940312,2.159998716,2.120025512
AT1G01720,13.20000193,13.20999769,13.17999166,12.9199939,12.72999037
AT1G02250,3.679805534,2.670144021,4.54000353,4.649898595,1.490041637
AT1G03840,7.519824788,6.609987677,6.45,6.450006418,6.650005295
AT1G06180,6.409961492,6.210013093,6.380007702,6.61999647,6.510013478
AT1G06850,7.60997497,7.480003081,7.52001797,8.079988768,7.729990373
AT1G08320,9.650019254,9.750010782,9.889987164,9.490005134,9.649998556
AT1G09540,8.48988255,7.880084718,8.980014761,9.439970156,8.509996871
AT1G12260,8.070088569,8.530025415,8.8599785,8.190015724,8.679996871
AT1G12610,6.239778578,5.089862141,3.30009242,6.179988448,5.820005295
AT1G12630,6.11981131,5.139970734,4.760030486,5.709997112,5.61998917
AT1G13260,10.44993839,10.12998999,10.00001476,10.45999968,10.45000939
AT1G13450,9.000001925,9.009982286,8.780003209,8.880002567,8.959995668
AT1G14687,1.079913357,0.630037738,1.11999647,1.010022463,1.709983875
AT1G16490,4.439930685,4.080012323,4.240021821,4.920003209,5.020010108
AT1G18330,7.859819012,6.919985367,6.73,6.730020538,7.369991576
AT1G19000,10.92993839,10.60998383,10.40000096,10.43,10.42999928
AT1G19040,3.409851744,2.640080867,3.689951544,2.179944163,0.440071721
AT1G19210,9.409838266,8.56999769,8.540000642,8.560005134,8.720003369
AT1G19850,8.999926834,8.620003851,8.669991977,8.420023426,9.15
AT1G20910,7.280102047,7.809927605,6.869998075,6.810005134,6.970013959
AT1G20980,10.80000578,10.83001155,10.97999262,10.74999519,10.60000337
AT1G22070,9.269990373,9.219984597,9.020002888,9.110002888,9.199995909
AT1G22810,10.12977665,8.970064694,9.809980746,9.210008023,9.460001685
AT1G25340,3.819555231,1.510167896,3.689931006,1.540024068,2.290024549
AT1G25550,10.84996534,10.67002465,10.99000128,11.03000096,11.05999976
AT1G27730,12.51997497,12.39002002,12.64999005,12.33999807,12.27999904
AT1G28160,3.820132853,4.509982286,4.280027277,5.129993261,4.919996149
AT1G28370,9.389944163,9.100033117,9.529991657,9.270012194,9.65000722
AT1G28470,8.140007702,8.180030807,8.579963417,7.440020538,8.080000481
AT1G29160,9.99985752,9.259916822,8.18002118,8.840033695,9.889990373
AT1G29280,10.41997112,10.26999692,10.23002535,11.01997946,10.37999735
AT1G29860,6.320017329,6.410138629,8.209950581,6.669975932,5.919969193
AT1G30210,3.419842116,2.600050831,3.260006418,3.459974007,2.650004091
AT1G30490,7.360179063,8.289988448,8.139991015,7.860001284,7.900004814
AT1G30650,8.569917207,8.140022335,8.430022784,9.139980104,8.519992058
AT1G32150,7.529934536,7.190057762,7.940009627,8.239998075,8.18
AT1G32870,8.889961492,8.689970734,8.309999037,8.280011873,8.649984837
AT1G33240,8.150038508,8.350064694,9.190000642,9.209984597,8.730006498
AT1G34180,4.370217571,5.499996919,5.459994866,5.300013799,5.729999037
AT1G34190,9.830078942,10.23997535,9.920001605,9.969998716,9.929994946
AT1G34370,12.3399846,12.26000231,12.28999422,12.10999711,12.01999928
AT1G34670,6.680410112,8.809926834,7.859911431,5.099990694,4.80998917
AT1G36060,6.689959566,6.480050831,7.140000321,7.149996149,7.029988688
AT1G43160,13.79998075,13.69995995,13.18000513,13.34000481,13.48999663
AT1G43700,10.1800231,10.29996996,9.909988768,9.560010911,9.900002166
AT1G44830,7.269897953,6.740102432,8.070004814,8.219995828,8.09001083
AT1G46768,6.559955716,6.329938387,5.530002888,5.619952507,4.140024549
AT1G47655,4.879726592,3.460098581,4.74001797,5.300004172,5.429997112
AT1G49010,4.720129002,5.389993069,5.29996791,4.300048777,5.819962936
AT1G49480,9.20997497,9.080003851,9.129993903,8.940002888,9.030002647
AT1G49560,6.180103972,6.720008472,6.829998075,6.770006418,6.969992058
AT1G50640,9.649976895,9.530007702,9.630001925,9.69,9.689999037
AT1G51140,10.87981131,9.899983056,9.679999679,9.670000321,9.679998797
AT1G51700,8.190098196,8.700070855,9.61994288,7.840006739,8.050012515
AT1G52150,8.280119375,8.899982286,8.669963417,7.530036583,8.670004814
AT1G52880,8.210078942,8.619943778,7.889995828,7.760013157,8.169992058
AT1G53170,9.389820937,8.460110904,9.899979462,9.26,9.260006498
AT1G53230,5.439896028,4.899991528,4.790019575,5.400008664,5.66998219
AT1G53910,11.41004814,11.65997227,11.29999904,11.27000225,11.33999567
AT1G54330,4.820084718,5.260006161,5.339957962,4.030032411,5.03998917
AT1G55110,8.210154033,9.009941468,8.249995828,8.120009306,8.410000241
AT1G59640,6.159761249,4.920104742,6.279962775,5.120016366,5.630012756
AT1G62300,11.6099923,11.57002002,11.82998588,11.38998813,11.01999615
AT1G63030,3.110134779,3.809945318,3.099971119,2.200011232,2.550058725
AT1G64620,6.459957641,6.24004621,6.839992619,6.609997754,6.540007702
AT1G65910,5.519859445,4.790037738,5.279991336,5.009995828,4.879963899
AT1G68200,7.629869072,6.950034657,7.399979783,6.770016366,7.280008664
AT1G68320,4.679890252,4.110060073,4.889982992,4.360021821,5.039989892
AT1G68550,7.079955716,6.849973044,6.500005455,6.670006097,6.859985319
AT1G68670,10.36986137,9.649993839,9.57001412,10.0100016,10.05999639
AT1G69010,8.840050061,9.099973814,8.759996149,8.640011873,9.009999278
AT1G69180,1.019973044,0.880027726,1.240023105,1.959984597,1.48003923
AT1G69490,9.559909506,9.090004621,9.14999647,9.039991977,8.790003851
AT1G69570,6.08,6.079926834,5.130005134,5.290029202,6.199964861
AT1G69690,6.179973044,6.03999923,6.030010269,6.349988127,5.980011552
AT1G69780,7.859921058,7.450097041,8.710000963,8.739977537,8.040001444
AT1G70920,3.820271483,5.229995379,5.169951865,3.670049098,5.199981468
AT1G71450,4.530111674,5.109961492,4.60998235,4.059986522,3.640050301
AT1G72740,8.080084718,8.519989988,8.389995186,8.240011873,8.609993261
AT1G74480,3.010198317,4.039920673,3.010035941,4.129929081,1.920022624
AT1G74650,4.859655352,3.069938387,2.270036904,3.420051986,5.039951865
AT1G74840,11.42980746,10.43006931,11.33000449,11.46998845,11.11000481
AT1G75240,5.519820937,4.590060843,5.38000353,5.489983955,4.990005295
AT1G75390,10.40978821,9.310107053,10.70000417,10.82998395,10.33000722
AT1G76420,1.030417814,3.200052371,3.879897632,0.690135741,4.919942478
AT1G76880,7.869919133,7.450021565,7.730009627,8.030000642,8.049994464
AT1G76890,7.889942238,7.590040819,8.119995507,7.980011873,8.349984597
AT1G77200,4.309793981,3.239996919,3.20004621,4.639976253,3.899997112
AT1G77920,9.579940312,9.269923754,8.280032732,9.300000963,9.329985319
AT1G78700,7.569896028,7.030083948,8.120013799,8.549983313,8.030008424
AT1G79180,9.100111674,9.679963802,9.210004493,9.34999294,9.129997834
AT1G79580,6.929580261,4.750090109,5.920009948,6.230004493,6.369995668
AT1G80840,13.30998845,13.25000616,13.32999679,13.22999454,13.06000987
AT2G01060,9.340030807,9.500008472,9.610002246,9.679997754,9.61
AT2G01930,7.919957641,7.699983056,7.480003209,7.57999647,7.469997834
AT2G01940,5.33002118,5.440010782,5.580011552,5.939991336,5.67002142
AT2G02070,6.340019254,6.439981516,6.199991977,5.949996791,5.850000241
AT2G02080,6.069988448,6.009995379,5.949988768,5.599969514,4.65001083
AT2G02450,1.799922984,1.399961492,0.900021821,1.57996438,0.470013237
AT2G02820,5.440190615,6.429945318,5.719968552,4.740025672,5.540002888
AT2G03340,8.220028881,8.369978435,8.090009627,8.389979141,7.739994464
AT2G03500,5.579909506,5.109990758,4.990016366,5.499988768,5.150008905
AT2G04038,1.239998075,1.23004698,1.839966947,0.81001059,1.140002888
AT2G06200,1.189951865,0.940025415,1.270008664,1.540019896,2.160032491
AT2G15740,4.85962262,2.900120146,4.459974328,3.660017329,4.200000481
AT2G18060,6.200044284,6.43004852,7.059982992,6.530010911,6.869988688
AT2G18160,11.72003658,11.91001771,12.13999968,12.13000193,12.19000818
AT2G18350,8.100005776,8.130006161,8.210000963,8.239998075,8.179989651
AT2G18380,6.03988255,5.430054682,6.139944805,4.420029844,5.350001925
AT2G18550,7.319919133,6.900004621,6.95998235,6.409986843,5.999995909
AT2G20110,5.870157884,6.689939157,5.900005134,6.059983634,5.550012756
AT2G20400,5.950057762,6.249996149,6.199990694,5.91000706,6.130012997
AT2G22430,11.25998267,11.16995841,10.63000738,10.86000321,10.95998845
AT2G22540,4.469524424,2.000024645,2.320045568,3.740044605,5.129999519
AT2G23290,7.039996149,7.019976125,6.710006739,6.92,6.919993983
AT2G23320,10.06007702,10.46000847,10.56999358,10.36999519,10.21999783
AT2G23340,10.13990566,9.649993839,9.569991015,9.289997433,9.209992539
AT2G24430,5.329870998,4.660026186,4.999968231,4.010030486,4.960009386
AT2G26960,2.359863296,1.650030036,2.03996438,0.930015724,1.420030085
AT2G27300,3.040244527,4.30990604,3.09002856,3.97997144,3.090019013
AT2G28810,8.309957641,8.089985367,7.899999037,7.870019254,8.469996631
AT2G30250,9.740050061,9.999992298,9.899999037,9.869996149,9.749991336
AT2G30340,8.369772802,7.190090109,8.360013157,8.769993261,8.559999759
AT2G30590,7.4102349,8.629938387,7.829991336,7.56002118,8.219993983
AT2G31230,6.46009627,6.959961492,6.460001605,6.509984276,6.020016125
AT2G32460,3.96955138,1.640080097,2.680026635,3.510013799,3.939985319
AT2G33710,9.599967268,9.430036968,9.909992298,9.66999294,9.449995668
