,exp1,exp2,exp3,exp4,exp5,exp6
AT1G30100,4.196087569,1.662757185,5.239524424,2.770039792,3.079930043,1.990023747
AT4G20790,2.682110248,4.04919903,3.010182914,3.959852385,2.809845967,0.410049098
AT2G27395,3.09750467,1.479599515,0.960157884,1.780159167,3.020096912,4.529961813
AT1G52020,1.987396847,0.299676531,-0.119343436,3.289629038,0.400056479,1.279960529
AT1G18740,11.32004621,11.34897568,10.01982479,9.109948656,8.709991015,8.570000321
AT1G61950,1.681940812,2.93825943,0.680098196,1.190114241,2.079925551,0.920104614
AT2G12210,-1.706257005,0.719807459,0.470011552,0.529830564,-0.790010911,-0.959906618
AT5G62330,7.550662341,7.98004621,8.039892177,7.479643158,4.700099479,6.250056158
AT5G26900,-4.638059188,-3.380485203,-4.009482065,-1.320134779,-2.370075733,-3.549938066
AT3G43010,2.8576433,1.331370891,3.10938772,-0.069532767,3.569885117,1.780021821
AT1G19610,7.22745846,5.58155573,7.600217571,8.730086002,9.399854311,7.129996149
AT4G25590,1.07084718,1.620492905,2.259757398,1.000421023,4.279920416,3.040010911
AT2G41640,10.59939927,10.20895258,8.849840191,8.019991015,7.949978821,7.620000321
AT5G35280,-0.893961918,3.01788205,0.270105897,0.820133495,1.859972402,1.429998395
AT1G64160,7.202233474,8.651494117,10.58974585,9.270028239,9.489900521,7.939980425
AT1G76110,1.720385082,1.970539114,2.670383156,4.659924267,4.069822862,1.310052949
AT2G01800,2.199738144,2.027743421,-0.899990373,-0.8497651,0.979997433,0.940002246
AT2G30925,0.046426441,-2.269584112,-1.729849818,-0.950263139,-2.999930685,-1.920055837
AT1G06830,5.281355488,6.159691935,5.759609142,3.730119375,4.660189974,7.619916887
AT1G74950,10.46383541,12.94881395,11.40977473,10.23993069,9.699994224,9.61
AT2G07505,4.378413463,3.350130928,3.520267632,4.909532767,1.270082793,2.560051986
AT2G05550,1.808967981,1.13995379,1.080462098,3.479838266,2.220105256,3.859897632
AT1G32560,1.90414348,4.588967981,3.249672681,1.5501566,2.769931327,1.699977537
AT1G62530,2.74919903,2.230408187,2.760373529,4.700087285,5.379965343,4.839959887
AT2G29250,3.390477501,3.697720316,0.740211795,1.839834415,0.550134137,2.639967268
AT4G35180,8.132526136,9.770300364,10.15957256,7.940003851,7.969931327,6.900009627
AT5G07260,3.16674991,1.061663553,3.219732368,1.829955074,1.480120659,3.360036262
AT4G29630,0.703542752,3.000138629,3.179984597,3.099752264,1.170146973,3.460017008
AT1G62160,1.049661128,0.832102546,3.55962262,1.600278542,3.769913357,2.419956678
AT1G09930,5.080508308,5.408659915,3.669915282,3.229962775,2.939930685,1.860055195
AT2G41340,4.240077016,4.290146331,4.480001925,4.48955844,1.050152107,3.420016045
AT1G66790,3.227412251,1.548760037,-0.059380018,3.159831848,1.850086002,3.189989089
AT1G42710,0.303265493,2.420184839,2.659657277,0.880061613,1.360137988,3.509991977
AT2G35290,6.981925409,8.229052699,6.999745846,5.679957641,5.350001284,5.369981709
AT3G48420,2.063280897,4.190985809,5.469684233,3.830121943,4.779865221,2.680005455
AT2G06050,10.25395864,12.81969964,12.42959759,10.33998588,10.22998139,9.940001284
ATMG01060,2.551370891,3.441686658,5.629944163,5.340020538,5.499872923,3.520008023
AT5G17480,2.747258218,0.970392783,1.479978821,1.370209228,2.999976895,2.640060009
AT2G24762,8.135548455,5.25070855,6.17040241,8.259847251,7.0700783,8.289997112
AT4G01130,3.699661128,3.479922984,3.38025993,4.730039792,5.039775369,1.540106218
AT5G18990,3.391463311,4.339229836,3.339716965,1.870382515,4.849826713,2.150086964
AT1G43840,0.595807033,4.3590604,3.139757398,1.880111674,2.750049419,3.519961813
AT1G17000,1.34155573,2.35122456,3.940065464,4.280048777,4.659937745,3.690020538
AT1G75940,0.062911218,1.950731655,2.899921058,2.490087285,3.169824788,0.440066748
AT1G49000,4.987304428,3.240785567,4.259734294,2.879934536,2.370222064,5.829938387
AT5G58830,2.219229836,1.720985809,3.000246452,4.279494259,0.340141197,2.539978179
AT4G13690,5.11089339,5.689784354,5.409503245,2.830232333,4.640102688,6.240006418
AT5G39070,3.481263068,4.29957641,3.750034657,3.930041075,4.250012194,4.439887684
AT4G07780,-1.668505883,-0.699114312,0.449512872,-2.080091136,-2.79001797,-3.069956357
AT1G21060,5.534901517,2.232687871,5.719934536,5.379957641,5.049938387,4.090014441
AT3G62410,5.695594665,2.840955003,4.080277259,5.520132211,6.549890894,4.850015082
AT5G22250,10.75938387,10.35928375,9.429711189,7.930069315,8.469976895,8.109990052
AT5G25750,3.287212008,1.482225773,4.369921058,3.959785638,2.289979462,1.969979462
AT4G04170,3.497042572,1.580492905,2.220365828,4.119702203,1.800185481,4.689924909
AT1G20970,5.57830564,4.47990758,4.359886401,3.770227198,5.540002567,5.579895065
AT3G44980,2.688998787,2.040200243,2.300510233,4.949618769,1.980164943,4.549945447
AT5G59490,8.672387507,10.22065464,11.06950902,8.519946089,8.099990373,7.950006097
AT4G18860,3.896149182,1.400354275,1.860367753,3.770038508,4.070005134,4.15000706
AT1G35740,1.343450333,3.580400485,4.099491692,1.460272124,3.57988961,1.860061934
AT3G12000,3.64070855,4.097774227,1.210550667,4.070089852,4.769972402,4.340006418
AT3G32290,0.658228624,-0.49037738,-0.979819012,-0.039845967,1.160094987,2.639917207
AT1G69880,7.618659915,6.750169436,6.970123226,7.610286244,9.839976253,9.469969514
AT5G40420,0.780693147,1.230130928,1.400358126,3.259871639,2.259921058,1.030092099
AT2G03850,4.287966768,2.971170649,4.490223347,5.650125793,6.629943521,5.749963096
AT3G06630,2.29155573,3.299930685,3.209385795,0.020388933,3.05,3.05001059
AT3G32060,3.377042572,1.462325894,4.479497468,1.8702349,3.700041717,4.349937103
AT5G64905,9.999661128,9.779329958,8.909736219,7.54,7.539994866,7.459990373
AT5G47990,7.201617343,8.249322256,7.370336947,9.119867789,8.090168794,10.71993775
AT1G58420,8.539445482,8.180130928,8.349614918,6.349978179,6.17998588,5.96000353
AT5G29397,1.899122014,1.329892177,1.190388933,3.209662412,0.579952507,-0.159999679
AT4G30970,-0.566996362,1.380292662,1.759670755,0.050385082,3.049842758,0.600001925
AT3G04800,4.298721529,3.470084718,3.579626471,1.640328603,4.200010911,4.370037545
AT4G31970,6.283080654,8.276950152,4.320421665,6.509961492,6.210052628,7.029997754
AT5G53690,3.170061613,3.209283748,2.280005776,2.310309349,4.720007702,4.839903088
AT5G60110,3.210200243,3.340731655,4.289645725,2.449937103,1.960175854,4.699895065
AT2G19320,4.166565071,1.941355488,3.699499394,1.100155316,2.310089852,3.710008664
AT2G13310,-0.996349425,1.369845967,1.169884475,0.569757398,-1.319973686,-0.909930685
AT1G56530,-1.967781929,-0.531047422,-1.890342723,-3.669605933,-0.600022463,-0.950062576
AT1G31510,4.375363616,1.372102546,4.100146331,4.859937103,4.369956357,3.690032732
AT5G28280,3.630323469,3.839930685,3.749485916,1.080152749,2.270152107,4.63993935
AT2G40000,12.56979976,12.43974585,12.10985559,11.36000128,11.36986971,9.340029202
AT2G03320,4.007258218,2.228528988,0.320190615,1.309998716,1.300016687,1.559978821
AT2G33030,3.129399272,2.739137417,1.620442844,3.919807459,2.420127077,4.399892819
AT5G39670,10.5799846,10.5700077,10.57966305,8.829971761,8.609945447,7.760025993
AT1G14280,6.308552093,5.370508308,6.029528275,3.57996791,3.330104614,4.960029523
AT5G24940,4.908706125,4.068143906,1.660681595,5.199794623,3.600060329,4.540000321
AT5G35420,1.169445482,0.811840691,3.199680382,1.540333738,4.139902446,2.619999037
AT3G19920,2.849722741,2.671640448,4.799919133,4.379881908,3.459949298,2.669954753
AT4G04930,4.490569921,4.858960279,3.509986522,3.440125793,4.419798474,1.280079904
AT3G57900,0.942972831,2.869214433,1.850356201,3.70004621,4.060003851,4.119958604
AT3G23040,5.116010553,2.530084718,2.640477501,5.119920416,4.500032732,5.010002888
AT5G03350,3.964066463,6.600161734,6.809684233,5.16990758,4.449964701,3.900050382
AT3G19430,7.712865008,9.568598302,7.749861371,7.029896028,6.220197675,9.299949939
AT2G15600,0.351478714,1.310184839,1.550288811,3.049998716,3.039863296,0.909974328
AT1G33820,2.306488054,0.029853669,-0.159965343,0.020154033,1.219897312,-0.379912073
AT1G74450,11.03995379,11.00872923,9.359890252,8.78993582,8.290021821,8.629993903
AT4G22620,5.372726379,7.139537902,6.539626471,4.59990758,3.880029523,4.34002503
AT3G30650,1.978767738,1.180569921,1.920529487,4.66965471,1.979979462,1.660048777
AT1G61290,6.264932324,2.981393996,4.789944163,4.499799757,2.940033374,3.460028881
AT4G11190,7.062526136,8.699183627,7.64014248,8.379934536,7.870176496,10.619957
AT2G13900,1.13750467,-0.479537902,0.119886401,-0.469617485,2.509969835,2.039968552
AT5G45340,11.17918363,10.64943008,9.909799757,8.869920416,8.25,8.250016045
AT3G29750,1.410662341,1.841879199,4.279990373,4.229906297,3.500019254,3.80000706
AT1G28375,2.230723954,2.70127077,4.35020987,5.439888326,4.569992298,4.449953469
AT5G06980,9.408983384,8.75009242,8.869830564,7.989870356,6.979955716,6.290092099
AT5G27440,3.24990758,3.189322256,2.310236825,3.540258005,5.549984597,5.309947372
AT5G52620,3.431386294,4.328159309,1.940215646,3.059951223,2.679876774,0.760090173
AT5G65300,10.1209242,10.71925294,9.749743921,8.420019254,8.569965984,8.039984597
AT3G10890,2.291663553,3.370831777,4.450032732,4.619612351,1.600129002,3.609952827
AT3G55790,2.175653,5.838213221,3.520167511,4.39004621,4.749904371,3.260030807
AT3G29510,-0.554331596,3.118136204,0.700011552,0.759951223,0.38004621,1.100025672
AT4G07540,3.636626684,1.450438993,2.020107823,2.580112957,3.459844684,1.03998588
AT1G78030,1.501802183,2.669869072,2.500013478,2.570192541,4.07006418,5.069942559
AT1G37110,1.850354275,2.080854882,3.190042359,3.409690651,1.000109748,2.709918812
AT3G16860,8.912171861,10.31852129,8.399826713,7.499964059,7.219994224,7.130008985
AT3G57770,1.779399272,1.389561007,0.820546816,3.66001797,3.799939671,2.86001059
AT3G23720,-2.897735719,-1.428428866,0.609638023,-1.270129644,-2.279932611,-1.229969835
AT2G43530,4.164775014,7.259607217,6.750080867,7.169942238,6.71990373,5.220008985
AT1G26410,5.882141055,7.26755088,4.090496755,6.670060329,7.140017329,7.40998235
AT2G02310,7.213111461,9.22877544,7.639768951,6.439943521,6.000001284,6.020009306
AT4G12410,3.482957428,5.399430079,4.659757398,3.399996149,3.370079584,4.609911752
AT3G10930,10.9485983,10.03969193,9.639743921,8.310088569,8.99993582,7.999993261
AT5G64720,4.086087569,1.551640448,3.679828639,2.789775369,1.040037225,1.620006739
AT4G19720,6.700138629,6.79202553,9.419703487,7.879819012,6.469969193,5.990018933
AT1G76210,2.218567496,1.290639236,2.119670755,0.410279826,2.589835057,0.020102047
AT1G05580,5.067042572,3.150408187,3.679842116,2.860302931,5.219840191,2.729984276
AT3G44580,2.609630322,2.371717465,4.600059688,4.909991015,4.839974328,4.440026635
AT1G26730,8.453927834,10.99983827,10.78969579,9.20993582,8.70998588,8.48998941
AT5G16580,4.241478714,5.199799757,4.940090494,5.409847251,4.220037866,4.809908543
AT4G11020,1.252479927,2.859006489,1.570319618,3.229706054,0.940204735,4.129954432
AT1G28480,10.73244912,12.31892947,10.92981131,9.949974328,9.749954432,9.040001605
AT5G37770,11.26909121,10.67902189,9.409817086,8.459973044,8.250037866,8.839995828
AT1G68875,-0.668213221,0.490931898,1.699934536,1.359943521,0.920109107,2.619997433
AT2G12880,1.16164815,2.230785567,3.250207944,4.329648292,1.589983955,1.340010269
AT3G31460,1.349969193,1.331047422,2.689899879,2.169758682,0.29019575,3.340003209
AT2G13430,4.970369679,5.209899879,5.080042359,5.299975611,5.109802325,2.030087285
AT2G36700,3.20995379,3.180477501,3.800317692,5.449910148,4.749815803,1.880070277
AT5G35260,0.818644512,-0.059283748,0.870406261,2.98,2.97993582,1.980005134
AT5G28820,5.015255793,1.942503031,5.189838266,4.349851102,3.19010333,4.79998235
AT3G28350,1.86338872,4.060130928,4.230078942,4.639803608,3.109918491,1.840019254
AT5G50830,2.462572346,4.130831777,5.209424303,2.220103972,3.029971119,2.579982671
AT2G18650,3.813173074,5.870454396,6.459851744,5.689739428,3.660164943,6.229994224
AT1G66490,1.810030807,1.830585324,2.590437068,4.859912715,4.179946089,3.340008985
AT1G63600,3.147874349,1.770569921,2.51051601,5.189820295,3.790019254,4.089948656
AT1G47790,3.181016616,3.837758824,0.930681595,4.469928118,3.910003209,3.959980425
AT2G35710,9.391709763,10.4995456,9.909666904,8.179965343,7.909983313,7.650003209
AT1G53885,8.483173074,10.53896028,9.189793981,8.119958925,7.799949939,7.0200215
AT3G18180,3.669430079,3.300793268,4.329653426,2.529824146,1.160025672,1.56006065
AT5G58120,6.461863796,7.669091207,6.489720816,5.039926834,4.470072524,5.599970477
AT5G41780,1.401540327,2.397966768,-0.239915282,0.200086002,0.870132853,2.939967268
AT5G56640,4.549845967,4.450554518,5.169959566,4.959730443,2.859946089,2.020068352
AT1G74190,4.725379019,1.730400485,2.249967268,2.080065464,2.589921058,1.360068673
AT5G19610,3.269892177,3.199075804,1.99995379,1.760395351,4.83998203,4.559961492
AT2G39510,9.609645725,9.378929473,7.990392783,10.02959566,6.88008536,8.20998203
AT5G48000,7.531771376,8.679761249,8.370279184,9.81996791,9.570097554,11.08995315
AT1G23210,5.860631534,6.267905155,3.549969193,3.390213079,5.050010911,5.220023747
AT3G19890,2.697997575,1.400562219,2.130127077,2.79020281,4.36998203,4.090005134
AT1G42190,2.152202668,3.578991086,2.269682308,0.620172003,1.960102047,3.550008664
AT5G28880,2.866996362,0.922010127,3.530001925,3.539812594,2.0799217,0.860072524
AT1G44070,3.887704913,2.399306853,1.500001925,1.510336305,4.129840833,1.649999358
AT4G07710,2.91164815,3.978459673,1.980685446,5.53964059,2.740054553,3.590016045
AT1G78470,2.471263068,3.289568708,2.730450546,5.069575126,1.76013542,3.870016045
AT2G32680,5.046934749,3.05990758,2.940433217,5.19001797,5.329940954,4.40994673
AT5G59720,5.820523711,6.160261856,6.500271483,7.910071882,8.469931327,7.399934215
AT4G07340,1.318367253,0.261016616,1.579603366,-0.48017072,-1.8098434,0.629998395
AT5G53810,4.109183627,3.578297939,1.370594951,4.459684233,2.000068031,3.060028239
AT2G30830,3.843619769,6.189822862,5.959441631,3.060115525,3.96001412,4.180016687
AT5G32610,1.343681382,3.729114312,2.579801683,1.550319618,4.039957641,3.380021821
AT3G62260,10.50021565,10.63945318,9.929780503,8.789965343,8.519956357,7.840009627
AT1G02450,8.399799757,8.270415888,8.809799757,7.769799757,6.209973686,5.800069957
AT3G16600,4.637982172,3.329638023,2.859888326,2.279908864,1.57013157,3.620032411
AT5G56850,0.803234687,2.900292662,3.280077016,3.679939671,3.210003851,3.270041396
AT1G36120,-0.936272408,1.478336447,-0.680088569,-1.139749697,0.810021179,1.140004172
AT1G49100,2.801971619,4.077889752,1.340467874,3.769712472,1.529989089,1.360026635
AT4G08270,1.763604365,4.098074591,1.600275333,3.030057762,3.480045568,4.190005134
AT3G26870,3.148521286,2.191332383,3.91988255,3.309662412,0.680068031,1.739994224
AT2G39590,2.659214433,2.149414676,1.390573772,4.369965343,4.099998075,4.069987164
AT1G52560,5.461247665,6.271032019,7.610132853,8.299897312,7.499933252,6.459962134
AT4G26290,2.59915282,2.050523711,2.73025993,4.079931969,3.54980425,0.500066427
AT5G62840,3.160585324,3.54070855,4.459776653,3.299993582,3.250109748,4.959884475
AT5G28470,3.253373316,5.440061613,5.520100121,6.039930685,5.499863938,3.380070598
AT4G22800,2.057520073,0.451393996,2.26028111,3.719984597,3.599886401,1.829993903
AT2G41010,10.03979976,9.909476289,9.22981131,8.249942238,7.799951865,7.050028239
AT5G05340,6.648937174,5.960577623,6.710109748,7.280182272,8.700019896,9.009969193
AT1G73080,9.652942025,11.55989218,11.41963802,9.539946089,9.119984597,8.880002567
AT4G20290,2.777966768,1.462125651,4.220017329,4.309655994,1.630103972,3.249973044
AT5G35240,3.292372104,4.827774227,1.940514084,4.609730443,2.510140555,4.699962134
AT2G17850,11.20687314,9.179368466,8.360567996,11.30968808,8.880080225,10.12997946
AT4G21370,4.459522499,4.148559794,2.280336947,4.029826713,2.68018163,5.509975611
AT2G12990,-0.977366041,0.72788205,-2.019986522,-1.949917849,-1.309869714,0.719946409
AT3G51200,0.903881624,3.418898666,1.990177138,2.909928118,2.349949298,1.560086002
AT3G06895,0.594235899,3.3395302,2.730082793,3.159792056,1.53994673,0.710025351
AT2G04370,0.501186052,1.270446695,1.849759324,0.600403052,3.73986843,1.690028239
AT1G21100,7.370877986,7.939553305,7.360256079,8.690183556,10.11999101,9.979962775
AT3G61810,5.269460886,4.918205519,2.590294588,4.120016687,4.250107823,5.929990694
AT3G26320,3.609584112,3.338659915,1.600498681,4.189712472,1.949964701,1.400009627
AT1G72110,2.079969193,2.06131698,3.769921058,3.360023105,3.540118734,5.389925551
AT3G26960,5.369861371,5.278267132,3.029924909,2.64004621,3.000102688,4.599988768
AT1G09500,1.641940812,2.898983384,1.580336947,3.330197675,4.869911431,3.489980425
AT5G62520,9.143434929,11.36934536,10.5200231,10.63977409,8.880003209,8.929981709
AT4G08610,3.259214433,2.74877544,1.160194466,2.169863938,1.110048135,1.860075733
AT2G14360,1.1023567,2.628528988,0.720562219,3.63998203,3.49988255,1.670026635
AT3G12660,5.198906368,4.488159309,2.100483278,4.610086002,5.279991657,5.150000321
AT1G06225,4.526349425,2.161802183,4.50018869,5.479969193,5.239939029,4.290032732
AT2G19980,2.77995379,2.751578835,4.799820937,3.869672681,1.320061613,2.280005134
AT5G04730,4.970231049,5.119075804,3.920121301,4.54966883,1.970065464,2.990020859
AT1G79170,1.012787992,2.818167011,0.440614205,3.629854953,2.500007702,2.619961813
AT4G03710,1.275594665,-1.577304428,1.919784354,0.799901162,0.030060329,0.970003209
AT1G06980,6.508490479,5.529337659,4.669899879,4.149840833,2.910147615,5.209981388
AT2G22320,1.771463311,2.718752335,1.10051986,3.799919133,3.169938387,2.209948977
AT3G43750,1.99494445,5.199507095,4.559976895,4.440056479,4.879883834,3.070037225
AT1G05575,10.74072395,11.20919133,10.15983827,9.319964059,9.039952507,8.300004172
AT4G30090,3.733727592,6.14990758,6.02964765,4.199862654,3.130082793,4.420017008
AT5G09490,1.442603153,3.130862583,4.249561007,1.970198959,3.519851744,1.2100568
AT1G12150,3.123665978,5.498606004,3.69030614,5.279761249,3.420160451,5.919973044
AT4G13380,2.936980959,0.98160194,3.060057762,3.359964059,3.07983634,0.530049098
AT3G02480,4.999938387,4.960662341,5.820121301,6.449974328,6.249848535,3.889988127
AT2G21460,2.748536689,1.802079442,4.499534051,2.079940954,1.620146331,3.899991015
AT3G05630,2.963943237,5.519992298,5.509707338,3.990268274,6.07998588,5.859970798
AT5G40645,4.080030807,4.100084718,4.209998075,4.200129644,5.209764458,1.540084076
AT3G28340,10.61778193,9.179537902,8.579865221,7.879979462,7.719999358,7.709992619
AT4G08450,2.452279684,3.927666404,0.90004621,1.140006418,1.19009627,2.689952507
AT4G32170,0.864775014,3.958890965,2.519793981,1.450275975,3.599883834,1.790026956
AT2G23260,1.621340085,2.489414676,1.729988448,1.670397918,4.769894744,3.129981067
AT2G22990,6.259322256,5.820223347,6.10979013,5.019976895,4.839879341,2.960079584
AT1G52680,1.024466949,3.919214433,2.900165585,3.759817728,2.339973686,1.92998203
AT3G12830,9.087627896,7.550023105,7.579861371,6.859834415,5.570078942,6.800045247
AT1G40952,4.167427654,2.498798545,0.94028111,2.400133495,3.439976253,3.070032411
AT2G42760,11.39132468,12.24865221,10.49978821,9.400024389,9.589994224,9.500001284
AT2G24410,2.091093632,2.797735719,-0.139795907,0.92009242,1.640088569,3.019934857
AT3G43970,4.365070953,1.170839478,2.260283035,3.72993582,3.229939671,2.290049419
AT1G25400,9.821047422,10.49932996,9.629807459,8.629989731,8.549939029,7.599999679
AT4G14365,9.471247665,10.27995379,10.21973044,8.819942238,8.369929402,7.270026956
AT5G20330,4.916179989,2.439453184,1.730510233,4.3799217,3.770017329,4.039971761
AT2G14690,1.581956215,2.850608429,3.640196392,4.659749697,2.710021821,3.049948977
AT2G22500,11.54032347,11.74943778,11.0196592,9.250001284,9.260043643,9.939979141
AT1G47470,0.441940812,1.699476289,1.020284961,2.499679099,3.27E-05,0.510078621
AT1G56660,7.901817586,9.07919903,8.039659203,6.270020538,6.430008343,6.559990373
AT1G13310,0.881417101,1.799137417,0.680358126,2.540079584,3.159793339,-0.059957962
AT5G43510,3.956118376,1.441840691,3.829809385,2.840238751,4.699974328,4.299953148
AT1G70880,4.022141055,5.409329958,4.540500606,7.139947372,6.729951223,5.969993903
AT3G48370,2.497427654,0.83089339,1.98988255,1.380229765,3.170045568,3.879984597
AT3G04540,4.457858945,3.068998787,1.769978821,1.660329887,4.229903088,2.719986201
AT1G23710,10.12104742,10.7990604,9.579865221,8.879939671,8.409973686,7.999995507
AT1G09070,12.0914325,13.01941468,12.25975162,10.96993967,10.49998716,10.29999711
AT3G16680,1.803357913,3.980677744,4.859938387,4.539894744,3.720025672,4.11994673
AT4G31260,2.338213221,1.180500606,1.830030807,1.9902349,3.819997433,3.780001925
AT5G06760,4.911186052,5.680670042,6.549761249,5.310042359,5.639839549,3.140034657
AT4G09940,4.265040147,1.051101334,2.480107823,3.040028239,3.260005134,3.340029844
AT4G03840,0.962680169,2.698875561,1.240288811,2.740098838,3.509887043,1.749957962
AT3G25780,11.09100121,11.73995379,11.67957063,9.449978179,9.280019254,9.579999679
AT4G03800,2.259260643,1.778451971,-0.22967268,1.469998716,1.460020538,1.7799217
AT2G04380,4.376087569,1.840454396,2.43009242,2.909757398,1.020165585,3.599981067
AT4G15490,4.706102973,2.182125651,4.940098196,5.449905013,4.710042359,5.369983313
AT1G52790,5.346133779,2.841432504,4.699555231,2.390154033,3.589946089,2.750047493
AT1G52970,5.366780716,3.279876774,3.120323469,4.799938387,4.31987549,2.380014761
AT5G46240,1.492741782,3.268282535,1.040140555,1.770264423,3.82981837,1.000049419
AT3G48520,8.943357913,11.11909891,9.949838266,9.110089852,9.809915924,8.499974328
AT1G31400,4.120184839,4.238929473,2.850302289,4.419594381,1.260167511,3.869983313
AT2G10380,1.404482352,4.309229836,3.30959759,1.220154033,2.420059046,3.339983955
AT3G60730,2.763142267,4.798644512,3.04021372,4.149833131,2.850067389,3.899921058
AT5G03120,4.546102973,2.02,2.019817086,1.070205377,2.669931969,1.610020217
AT1G14120,8.271709763,9.379845967,9.18020987,10.27011424,11.16000899,11.29997208
AT3G13370,2.19169436,3.289137417,2.169716965,0.70017457,2.060081509,3.329910148
AT4G08100,-2.586580474,-0.372133353,-3.13957641,-0.940269557,-3.039978821,-2.710004172
AT4G24950,2.5767037,0.44174057,2.700231049,3.899916566,3.24994673,2.419979141
AT2G15660,4.210154033,4.307989873,1.700652714,5.089840833,3.849948656,3.050040113
AT2G13730,0.423373316,2.610077016,2.709851744,1.940048777,2.319853027,0.030079584
AT5G28510,5.522695572,7.269614918,6.770161734,7.610066748,8.129811952,5.200025672
AT3G04640,10.27063153,10.67926834,9.729741995,8.390016687,8.519971119,8.069998716
AT5G58780,5.287966768,3.970531413,4.660182914,5.609679099,3.109965984,2.580060009
AT3G28160,3.536380231,1.190462098,1.789819012,0.850052628,1.259913998,-0.079954432
AT1G23570,2.147427654,0.481940812,3.000013478,3.069870356,2.059903088,0.550073486
AT5G27940,3.109830564,2.99957641,2.450179063,3.380154033,4.580041717,5.229903409
AT4G31070,4.496980959,2.541671255,4.70997497,4.579872923,3.58998203,3.309953148
AT4G15700,3.839984597,3.828736932,2.19007124,2.559792056,0.940091778,2.369969514
AT3G30510,0.551186052,1.321755973,3.599730443,2.200123226,3.15993582,2.160032732
AT1G65940,-0.52581031,2.188582899,0.350207944,1.430069315,1.969902446,0.449972402
AT2G10630,0.523604365,2.858852456,1.370435142,3.629893461,2.799899237,1.230018291
AT3G17260,1.863881624,4.378012978,1.800496755,4.379893461,3.549939671,2.610034657
AT5G55010,3.267997575,1.971201455,3.529663053,1.779902446,1.020044284,1.710070598
AT5G48350,4.168582899,3.248960279,1.899948014,1.630197675,3.17009627,4.669949939
AT1G07330,3.588690722,2.741717465,4.970102047,5.499685517,3.049976895,2.690029523
AT5G05280,2.661617343,3.711024318,5.039984597,4.959866505,3.919898595,2.340013157
AT2G42850,4.327088782,2.441817586,4.799799757,3.760100121,4.540057762,5.440008664
AT4G26950,4.236672894,2.079684233,1.670442844,3.969997433,3.949881266,2.100006739
AT5G57730,1.998890965,1.279614918,0.779801683,-0.250080867,-0.879951865,-0.130022142
AT2G09960,0.501725166,1.621155245,3.119973044,2.97998203,2.839865863,0.750018933
AT4G07900,0.353019041,2.310084718,2.419441631,-0.479908864,0.23002503,0.620023747
AT2G06890,0.164312916,2.960446695,3.539901804,3.029934536,2.520017329,2.789981388
AT4G09860,1.973065251,3.957828139,1.140539114,3.939906297,3.210016045,3.460010911
AT5G51490,5.978921771,5.280908793,6.459707338,4.939820295,3.540109748,5.250050702
AT1G60190,8.451170649,9.209869072,9.039695785,7.459956357,7.119951865,6.370020859
AT2G11540,0.749260643,0.272472225,3.479734294,2.099962775,1.810030807,2.28995732
AT2G19300,2.747443057,1.089437781,0.35990758,-0.120002567,-0.139894103,1.51001412
AT3G23460,0.610492905,0.928012978,-1.649485916,1.020101405,1.809878057,-0.089975932
AT5G42230,3.41910661,2.84164815,4.980059688,5.290068031,5.819901804,4.29003209
AT1G66400,10.09775112,8.639337659,7.779901804,7.269974328,7.070002567,7.110017329
AT1G48660,3.028829351,2.269268345,1.32002503,1.450254154,3.429894103,1.779949618
AT1G01410,4.336025956,1.76127077,3.409890252,2.840222064,4.569979462,4.250016045
AT1G17390,1.70009242,1.760138629,1.939813235,0.969739428,-1.059933252,-0.019969193
AT4G07480,1.943742995,4.369691935,3.969901804,3.460015403,3.579977537,3.229939671
AT4G08190,0.629306853,0.179399272,-0.599847893,0.1903132,2.629806817,-0.379950902
AT1G72240,7.66929145,7.210015403,7.229753548,5.949803608,4.420130928,6.459989731
AT1G06970,3.931340085,4.798629109,3.019709263,1.510128361,2.509989089,2.340008985
AT3G42910,4.151771376,5.298606004,3.490265706,4.869670113,2.300052628,3.120055837
AT4G31280,1.811925409,3.059984597,3.039919133,2.620118092,3.540080867,4.799997754
AT2G35570,-0.817104185,1.060770164,2.060017329,2.149944805,1.720041717,2.369962775
AT1G13200,5.030277259,5.207712614,2.240619982,5.459880625,4.530026314,4.940000642
AT4G07420,1.190231049,1.340246452,1.660464024,4.069897312,3.26989667,1.660005134
AT1G49920,3.860338872,4.078136204,1.660298438,3.210228482,4.989945447,4.139955716
AT4G09540,3.069830564,2.958575197,1.110554518,3.989671397,1.430098838,2.970024068
AT3G62750,2.718675319,1.862056337,4.529919133,4.110069315,4.649999358,4.639958925
AT3G54240,1.889568708,1.611748271,3.880088569,4.3396868,1.90004621,2.620027918
AT5G64590,1.480354275,1.711286173,3.380040434,3.589917849,2.950107181,4.619949298
AT2G38930,5.127627896,3.589745846,3.259930685,2.900318334,5.379986522,5.170003851
AT3G28870,0.923881624,3.440177138,3.670129002,4.339860087,3.250018612,3.54000353
AT3G21620,4.166734507,2.050577623,2.799942238,2.500305498,4.879972402,4.449952827
AT5G33250,1.166580474,-1.049730443,-0.69974007,0.650120659,1.58999294,1.479942559
AT5G27200,5.280431292,5.559838266,5.350090494,5.819594381,2.660182272,5.499998075
AT4G03150,6.335548455,3.45202553,6.080084718,6.52,6.519956999,5.849986522
AT1G50280,4.086041359,1.520901091,2.690171361,3.579727876,1.460010269,1.620052307
AT3G55930,4.887088782,3.000816373,4.060100121,4.57975098,2.639951865,1.890045247
