,exp1,exp2,exp3,exp4,exp5
AT3G29020,2.979784354,2.700358126,4.560030807,4.800003209,4.850012515
AT3G02550,9.880808672,10.93013478,11.62963802,8.810022463,9.160018933
AT2G44910,5.449368466,4.630296513,6.170201526,7.739849176,5.390004814
AT3G58190,9.109984597,9.090090494,9.559887043,8.679902446,7.159998075
AT4G00480,8.369807459,8.119726592,6.699966626,6.439958925,5.800013478
AT5G07500,3.750415888,4.289747771,2.980337588,5.60997497,5.219938387
AT1G25330,2.769191328,1.719936462,1.389979462,1.230177779,3.999951223
AT5G51860,3.498428866,1.459849818,0.68022078,2.400014761,2.630012836
AT1G32640,11.16080867,12.21022142,13.36006931,13.89987806,11.99999005
AT2G17180,1.899553305,1.320288811,2.820019254,2.970084718,4.289963417
AT1G31320,8.83962262,8.349924909,7.959826713,6.610003209,6.659993261
AT3G20880,6.239383869,5.440129002,6.110048777,6.489917849,5.209950902
AT1G66550,5.699992298,5.690283035,7.160157884,8.389865863,6.300005455
AT4G34400,6.939768951,6.64020987,7.730219497,9.439912073,8.070012515
AT4G16780,9.270061613,9.350313842,10.98005134,11.37985752,9.159998395
AT2G31380,7.499391571,6.709757398,5.450160451,6.699961492,6.100071561
AT3G23130,4.69948399,4.02979013,2.940310633,5.36002118,5.68998235
AT1G07540,1.300762462,2.289897953,1.760320901,4.259867789,2.200007381
AT5G27580,3.199738144,2.860157884,3.680115525,4.579869072,2.540083113
AT5G23650,3.429607217,2.920415888,5.07979719,3.500069315,4.580026314
AT5G60200,9.999946089,9.93002118,10.03988448,9.139941596,8.229983313
AT3G62610,5.870400485,6.390196392,7.41017457,8.769910148,7.369987806
AT4G38340,3.24919903,2.209926834,1.83003209,2.080144406,4.329920737
AT2G03710,2.6209396,3.839807459,2.840236183,4.679910789,3.29005712
AT1G29570,-0.378344148,1.77009242,2.249905013,1.510027598,1.939956357
AT5G03680,6.730284961,7.099878699,6.469865221,5.419985239,5.189981388
AT3G13890,4.19830564,1.999942238,1.70022078,3.419943521,2.540033695
AT5G66980,5.388590601,3.559948014,3.290154033,4.490036583,5.060019896
AT1G34170,1.96169436,4.159780503,3.020206661,4.629891535,2.939994224
AT1G43950,1.558313342,-0.62985752,0.110236183,1.949959566,1.319973686
AT5G59450,9.230677744,10.11026378,11.4800552,11.90989539,10.2800016
AT2G18120,6.019961492,5.970044284,6.199969193,5.959863938,3.840023747
AT5G04640,0.76,0.760258005,2.10006418,2.600011552,2.77993582
AT3G28910,8.360215646,8.640221422,9.790041075,10.10986586,8.019990052
AT5G56860,2.840207944,3.10988255,2.499871639,1.500128361,3.500028239
AT5G06500,2.730877986,3.870194466,4.880084718,5.539917849,4.259987485
AT5G54070,3.078721529,1.420387007,3.43001412,3.540050702,4.329965984
AT5G61850,5.348790843,3.780319618,5.440152749,6.629957641,5.969991015
AT1G56160,2.560385082,3.060206019,4.130069315,4.670022463,5.019952507
AT3G02380,4.119584112,3.580231049,4.78001412,4.890059688,5.820006418
AT3G11580,8.950369679,9.430236825,10.65996406,10.37990822,8.949975291
AT5G15130,8.560431292,9.120344648,10.9099769,10.72991785,9.44999647
AT1G68510,3.339845967,3.140344648,4.930084718,5.589925551,4.429993903
AT2G46400,11.00025415,11.33023875,12.57008343,13.21987934,11.33998973
AT1G18570,9.700300364,10.09031384,11.72002952,11.94990116,10.40999551
AT3G04100,4.120646937,4.960167511,5.83012451,6.799946089,5.959992619
AT5G42640,4.169514797,3.54009242,4.020039792,4.330044926,5.030034978
AT1G49720,8.520531413,9.210227198,10.38997561,10.19994801,9.389956999
AT1G01030,3.841440206,5.710042359,5.929865221,4.87996085,4.269987485
AT5G48250,7.440392783,7.950225273,9.120093703,9.849969193,9.369972723
AT5G40330,6.880023105,6.910098196,7.42022078,9.139908222,7.709968231
AT2G30420,3.219437781,2.489978821,2.380319618,4.869906297,3.409985559
AT4G14540,4.329137417,3.209992298,3.169971761,2.950097554,4.470022784
AT2G40470,4.940554518,5.659663053,3.90990758,3.190077658,4.400024709
AT1G06040,11.94990758,11.82982479,10.91988062,9.989998075,9.960052628
AT5G44260,7.119661128,6.679963417,6.489964059,6.209915282,4.890006097
AT4G33280,6.359299151,5.450050061,5.710214362,7.379965984,6.850026956
AT1G14580,5.709453184,5.000136704,5.709844684,4.499978821,4.169976895
AT3G01140,5.638159309,3.25032732,4.950053911,5.369973686,4.96002118
AT2G21320,5.378813948,3.840042359,4.06004621,4.420007702,4.540052949
AT5G25160,9.169892177,9.029828639,8.139863938,7.080019896,7.39000353
AT4G36060,5.580030807,5.619922984,5.219854953,4.089956999,3.420044284
AT1G75490,5.75042359,6.300277259,7.740043643,8.079910148,6.680005776
AT1G69540,4.100485203,4.729715039,3.250127077,4.239947372,3.420070598
AT5G50470,2.619491692,1.96018869,2.939987164,2.840060329,3.780019575
AT2G40750,9.839376168,9.030217571,10.16005905,10.61988127,8.769988448
AT5G53200,6.039406974,5.270155958,6.08014248,7.189846609,4.800013799
AT2G43140,7.879368466,7.060007702,7.100001284,7.109891535,5.420025672
AT1G74500,10.12006161,10.19991913,9.779934536,9.269916566,7.97002856
AT2G34440,2.599383869,1.80016366,2.650198959,4.199859445,2.010009306
AT5G37260,9.069938387,8.990129002,9.660047493,10.03005327,10.86000321
AT1G06170,2.628783142,1.050406261,3.159917849,2.519976895,2.160042359
AT3G17010,5.658760037,4.050154033,4.850133495,5.890030165,6.359949298
AT5G65070,4.789961492,4.739568708,2.50020281,4.079973044,3.659999679
AT5G20240,7.179922984,7.079959566,6.870101405,7.660026314,8.070034978
AT4G00130,1.519322256,0.640125152,1.29014248,2.400014761,2.630003851
AT2G18490,3.588528988,1.680050061,1.93990758,1.220102688,2.819982992
AT3G02990,7.800415888,8.340182914,9.290120659,10.22993775,9.259997754
AT3G55980,11.24059303,12.01019447,13.02005263,13.42988127,11.5800154
AT3G07650,6.990292662,7.3702349,8.590065464,9.099983313,8.839983634
AT4G26170,2.890438993,3.460123226,4.100069315,4.639852385,2.340050702
AT4G18870,1.569707338,1.190186765,2.159871639,1.160105256,2.800011232
AT2G13150,4.648367253,2.530350424,4.350069315,4.889963417,4.320001605
AT3G19580,10.11087799,11.25017521,12.16004878,12.53992876,11.43000225
AT4G13480,5.570485203,6.200113599,6.790021821,6.960015403,7.200025351
AT1G77980,5.889399272,5.109701562,3.560259288,5.579994866,5.499996791
AT1G60240,1.000038508,1.05009627,1.550191257,3.03987549,1.100038187
AT2G26950,3.679491692,3.020383156,5.009938387,4.530039792,5.149984597
AT1G75250,2.499237538,1.509845967,0.710242602,2.599906939,1.150045889
AT5G49520,9.300623832,10.11014826,10.88009499,11.61993967,10.68001669
AT5G14750,8.739830564,8.520063538,8.85009242,9.569867789,7.509997754
AT3G53370,6.709969193,6.669909506,6.199806176,4.690078942,5.920032732
AT3G16160,3.128952578,1.770028881,1.920231049,3.719977537,3.369997433
AT1G26680,4.958552093,3.080369679,4.999786921,3.340069957,4.429994545
AT3G46600,10.20979206,9.940313842,11.5700629,12.05991271,10.70000353
AT3G28470,4.558860158,3.08018869,4.060175854,5.42996791,4.929981388
AT3G02310,5.6090604,4.389851744,3.620219497,5.329919133,4.06999647
AT1G17950,6.06051601,6.730063538,7.060003851,7.090023747,7.460031769
AT2G36610,0.400577623,1.149782429,0.020290095,2.279929402,1.179981388
AT2G26320,2.719137417,1.599815161,0.640251587,2.599980104,2.289975291
AT4G17785,7.300831777,8.380217571,9.509911431,8.819926834,7.680016366
AT4G28530,6.000523711,6.679896028,6.140101405,6.930074449,8.0899785
AT4G15250,4.110238751,4.420026956,4.560214362,6.229954432,5.519986843
AT5G42910,3.868752335,2.250333096,3.980034657,4.249996791,4.200005134
AT5G49330,4.799453184,4.089897953,3.560297797,5.879933252,4.839996149
AT5G18240,6.839553305,6.260231049,7.459879341,6.519919775,5.270014441
AT4G18960,3.930338872,4.369722741,2.930275975,5.079991015,4.939985559
AT5G35550,2.900993511,4.19018869,5.169827997,3.829993582,3.730027598
AT2G30130,8.570138629,8.750102047,9.2800783,9.889905013,8.409974328
AT5G03720,6.540061613,6.620227198,7.800066748,8.319878057,6.420016045
AT1G66380,2.040824075,3.109713114,1.620163018,2.88988961,1.170013157
AT4G10240,3.070523711,3.749988448,3.690077016,4.289913357,2.939972402
AT2G45050,9.460354275,9.9197651,8.699947372,8.289980104,7.980006418
AT1G16640,5.799445482,5.080254154,6.400069315,6.939929402,5.839970156
AT1G17310,5.490600728,6.269940312,5.960026956,6.17007124,7.280005455
AT5G17490,6.000408187,6.52985752,5.789840833,4.550009627,4.700024389
AT4G36900,7.281070527,8.669888326,8.089867789,7.060004493,7.12998235
AT5G50480,4.799322256,3.920053911,4.200151466,5.38002503,5.769993903
AT2G45650,0.57929145,-0.339780503,0.799976895,0.620087927,1.989947693
AT1G07520,8.039630322,7.560261856,8.920109107,9.769927476,8.639993582
AT3G18650,3.320508308,3.979757398,2.720101405,3.509973686,3.099957641
AT4G32980,5.579260643,4.619874848,3.969947372,3.560003851,3.620024068
AT4G34610,7.200130928,7.369926834,6.989976895,6.810089852,8.210016687
AT5G64530,5.810169436,6.030055837,6.320037225,6.610049419,7.380010269
AT5G44210,7.26990758,7.149851744,6.379890894,5.530009627,5.68000706
AT5G49450,10.78989218,10.65027726,12.09000513,12.12997818,11.79002022
AT5G05410,12.31963032,11.84021372,12.950086,13.61998909,13.45000546
AT1G26790,4.539753548,4.219948014,3.949842116,2.720059688,3.650037225
AT5G38800,5.140238751,5.449930685,5.089937103,4.60007124,5.709933252
AT1G31640,3.340161734,3.550127077,4.210127077,5.199888326,3.459995186
AT5G67000,4.598760037,2.990242602,4.250084718,4.910004493,4.979990694
AT2G46410,8.560161734,8.77011745,9.380003851,9.409912073,8.039983955
AT3G58120,8.019476289,7.340032732,7.51022078,9.229871639,7.230017008
AT5G18000,3.099145118,1.989961492,1.790139913,2.879905013,1.4
AT5G27810,-0.89835185,1.239770876,0.050034657,0.320021821,0.660002567
AT2G44745,2.49990758,2.379767026,1.170293946,3.459941596,2.549995186
AT3G53310,5.289845967,5.090051986,5.35977922,3.640130928,5.679989731
AT2G02060,5.239961492,5.1902349,6.410062897,6.899977537,6.549997112
AT3G56980,5.720824075,6.790152107,7.579997433,7.55995379,6.83998203
AT1G01060,8.429638023,7.959399272,4.839943521,4.400145047,6.660087285
AT1G01250,3.199599515,2.680034657,2.859946089,2.440129002,4.449914961
AT1G01720,12.51018484,12.75010205,13.28005648,13.71994866,12.92001123
AT1G02250,5.970084718,6.079984597,6.000060329,6.46994288,5.580024389
AT1G03840,8.340061613,8.420017329,8.509983313,8.379879341,6.500008985
AT1G06180,8.890154033,9.089978821,8.979978179,8.80999294,8.699993261
AT1G06850,8.050100121,8.180094345,8.670059046,9.129949939,8.349990373
AT1G08320,8.770284961,9.14009627,9.639983313,9.51000706,9.619998395
AT1G09540,6.910238751,7.219847893,6.429984597,6.310034016,6.840008985
AT1G12260,5.909684233,5.500007702,5.539881908,4.619997433,4.580034657
AT1G12610,5.391186052,6.930415888,9.090133495,10.12988961,8.410006418
AT1G12630,6.299406974,5.530167511,6.400039792,6.709960208,6.089969514
AT1G13260,9.880007702,9.890186765,10.86008985,11.5598864,9.790012836
AT1G13450,9.250007702,9.260011552,9.319934536,8.810015403,9.050001925
AT1G14687,2.019553305,1.439967268,1.27,1.270051344,2.06995379
AT1G16490,5.399899879,5.270292662,6.789947372,6.37996791,5.879992298
AT1G18330,9.879584112,9.340113599,9.929949939,9.539977537,9.190024709
AT1G19000,11.17980746,10.92990373,10.42997304,10.22002246,10.57
AT1G19040,4.958606004,3.150335021,4.890082151,5.529853669,3.250060971
AT1G19210,6.741062826,8.120375455,10.07004749,10.43982286,7.679993261
AT1G19850,9.049892177,8.910030807,9.07006418,9.569989731,9.409990373
AT1G20910,7.899984597,7.879998075,7.870043643,8.20997497,7.819991977
AT1G20980,10.25006931,10.34,10.34003851,10.63999037,10.4900016
AT1G22070,9.360015403,9.380055837,9.670003851,9.699981388,9.409990373
AT1G22810,5.081809884,7.430856807,11.88013478,12.92981837,10.10000834
AT1G25340,3.460947301,4.690001925,4.700161734,5.959929402,4.860008023
AT1G25550,10.93996149,10.89014055,11.61998845,11.52995764,10.86999615
AT1G27730,11.71107053,13.10014055,13.8300629,14.3199294,13.21999615
AT1G28160,5.33915282,4.240204093,5.299997433,5.279996149,5.220002567
AT1G28370,8.74037738,9.230309991,10.84008215,11.47987677,9.559980746
AT1G28470,7.380408187,7.910182914,8.86004621,9.220037225,9.800000642
AT1G29160,8.970053911,9.040065464,9.379944805,8.95001797,9.229983313
AT1G29280,11.0399846,11.01989988,10.49995892,10.18003337,10.70000578
AT1G29860,7.190038508,7.240458247,9.620020538,9.779956999,9.109993582
AT1G30210,6.979792056,6.710063538,7.040011552,7.129985239,6.89997144
AT1G30490,8.749984597,8.729944163,8.439978179,8.270028881,8.719993903
AT1G30650,8.699815161,8.459982671,8.369988448,8.280043643,8.960008343
AT1G32150,8.709807459,8.460063538,8.790093703,9.519949298,8.729994545
AT1G32870,7.960130928,8.130544891,10.96011296,11.83992683,10.70001284
AT1G33240,8.539830564,8.319990373,8.270007702,8.329982671,8.059997433
AT1G34180,7.519992298,7.510296513,9.050073166,9.619923625,8.430011873
AT1G34190,10.67984597,10.47998845,10.41996663,10.1600154,10.39999872
AT1G34370,12.12010012,12.2501367,12.96000513,12.99996727,12.48999294
AT1G34670,8.770246452,9.090073166,9.4699217,8.860021821,9.200001605
AT1G36060,9.31924524,8.340154033,9.140087285,9.819951223,9.05999647
AT1G43160,9.38122456,10.97028304,12.44014505,13.56989474,11.92999583
AT1G43700,10.16989218,10.02999037,9.979970477,9.75001797,10.02999198
AT1G44830,8.249792056,7.980562219,10.90019768,12.43986201,10.29000096
AT1G46768,7.499553305,6.919992298,6.879962775,6.590093703,8.049992298
AT1G47655,6.499075804,5.300129002,5.969997433,5.95004621,6.669958604
AT1G49010,6.769899879,6.639926834,6.259976895,6.080029523,6.540006739
AT1G49480,9.299976895,9.269934536,8.929960208,8.62002118,8.949991657
AT1G49560,8.130038508,8.180136704,8.889987164,8.789964059,8.229991015
AT1G50640,9.260030807,9.299949939,9.039974328,8.84,8.839998395
AT1G51140,9.280400485,9.80002118,9.910021821,10.08002439,10.45999198
AT1G51700,8.570546816,9.280392783,11.3200552,11.74991271,10.38999936
AT1G52150,10.11973814,9.779867147,9.089975611,8.90004621,9.61998941
AT1G52880,7.420215646,7.7,7.699988448,7.610027598,8.040002567
AT1G53170,9.670061613,9.750113599,10.34004493,10.68991592,9.379997433
AT1G53230,6.210115525,6.359940312,6.050055195,6.479973044,6.060002246
AT1G53910,11.1500231,11.17991721,10.74998203,10.61003851,11.21000642
AT1G54330,5.530007702,5.540177138,6.45998203,6.319957641,5.660004493
AT1G55110,8.690061613,8.770102047,9.299988448,9.21,9.209971761
AT1G59640,6.909768951,6.610102047,7.140039792,7.449994866,7.369968231
AT1G62300,9.910947301,11.14024068,12.3900629,12.87992491,11.71000289
AT1G63030,4.390631534,5.209639949,3.340297797,5.659897953,4.069956678
AT1G64620,8.000207944,8.269955716,8.039939671,7.570016045,7.819983313
AT1G65910,7.06990758,6.950011552,7.010015403,7.129976895,6.769995186
AT1G68200,4.480685446,5.370256079,6.700084718,7.359976895,7.000000963
AT1G68320,5.539491692,4.880354275,6.71998203,6.579959566,5.950004172
AT1G68550,9.350184839,9.59009627,10.0900231,10.26996406,9.709991657
AT1G68670,10.58007702,10.68016173,11.52002439,11.70992106,10.47999743
AT1G69010,9.359992298,9.349973044,9.210055195,9.639963417,9.069995507
AT1G69180,1.800061613,1.879901804,1.370020538,1.530035299,2.07998203
AT1G69490,10.28969193,9.890358126,11.74998588,11.64000321,11.68998075
AT1G69570,6.960123226,7.120129002,7.789916566,7.139922984,5.940062255
AT1G69690,6.26995379,6.21002118,6.319958925,6.000010911,6.170011873
AT1G69780,7.970053911,8.039772802,6.859939671,6.390055837,7.260006418
AT1G70920,5.450100121,5.580248378,6.869952507,6.499949939,5.720005455
AT1G71450,5.120261856,5.460229124,6.650229765,8.43998588,8.220012836
AT1G72740,8.089707338,7.710007702,7.749951223,7.370041075,8.009997112
AT1G74480,5.409946089,5.340011552,5.399928118,4.840014761,5.070015082
AT1G74650,5.209607217,4.700103972,5.240102688,6.040010269,6.199980746
AT1G74840,11.6995379,11.09984019,10.27003466,10.54000834,10.67000995
AT1G75240,7.03,7.029940312,6.719960208,6.410054553,7.259996149
AT1G75390,10.33991528,10.22989795,9.700147615,10.84999037,10.7000154
AT1G76420,4.200038508,4.250138629,4.970001284,4.97997497,4.590009306
AT1G76880,8.130107823,8.269876774,7.630047493,8.000000642,8.010006739
AT1G76890,6.950015403,6.969840191,6.139956357,5.800049419,6.570007381
AT1G77200,5.359114312,4.209855594,3.460005134,3.500056479,4.379957641
AT1G77920,10.16989218,10.03002118,10.13996791,9.890015403,10.12998428
AT1G78700,8.099768951,7.800080867,8.220019254,8.369954432,7.659993582
AT1G79180,7.210438993,7.780165585,8.639952507,8.269987164,8.069997754
AT1G79580,7.579976895,7.549930685,7.190026956,7.399969835,6.930008985
AT1G80840,10.01132468,11.73030229,13.30005006,13.68984468,11.26997818
AT2G01060,10.02994609,9.959894103,9.409938387,8.930045568,9.640006418
AT2G01930,8.299591813,7.769951865,7.519970477,7.290010911,7.460011873
AT2G01940,6.260138629,6.439924909,6.050030807,6.289979462,5.970001605
AT2G02070,6.920215646,7.19997497,7.070101405,7.859937745,6.889983634
AT2G02080,7.539730443,7.18995379,6.95,6.95001412,7.170000642
AT2G02450,2.309553305,1.730171361,2.620204093,4.209884475,2.410001284
AT2G02820,7.119853669,6.930088569,7.39001412,7.49999294,7.39
AT2G03340,8.140030807,8.18002118,8.289992298,8.230025672,8.629988448
AT2G03500,7.140623832,7.950103972,8.489957641,8.159994866,8.079998075
AT2G04038,6.460631534,7.279934536,6.939826713,5.590045568,6.300027918
AT2G06200,4.370539114,5.069547529,2.719887043,1.840034016,2.370020217
AT2G15740,3.580593026,4.349859445,3.620214362,5.289906939,3.840016687
AT2G18060,5.969753548,5.650119375,6.269947372,5.859997433,5.81998941
AT2G18160,11.94980746,11.6999923,11.65998203,11.52000321,11.5699984
AT2G18350,6.719884475,6.570252229,7.88001797,8.019931327,6.950007702
AT2G18380,6.139946089,6.070313842,7.699964059,7.419958283,6.7699785
AT2G18550,9.869437781,9.140290737,10.65003594,10.92998716,10.72997946
AT2G20110,6.830238751,7.140088569,7.600057762,8.049949298,7.259996149
AT2G20400,6.950169436,7.169961492,6.970003851,7.00000706,7.10999647
AT2G22430,11.2204621,11.82,11.81992683,11.25001797,11.5299939
AT2G22540,7.879691935,7.479980746,7.380028239,7.599995507,7.529995507
AT2G23290,8.280023105,8.310075091,8.700056479,9.139971119,8.68998235
AT2G23320,10.34010012,10.47023683,11.70002567,11.89994224,11.00000289
AT2G23340,9.369961492,9.319834415,8.459908864,7.750091778,9.18001797
AT2G24430,7.800677744,8.68011745,9.289983313,9.159995507,9.089984597
AT2G26960,1.810539114,2.5097651,1.290160451,2.540048135,3.289949298
AT2G27300,5.059738144,4.720196392,5.740079584,6.359973686,5.950012836
AT2G28810,9.369876774,9.210030807,9.370007702,9.429976895,9.069990694
AT2G30250,9.390161734,9.600321543,11.27016302,12.53995507,11.84003273
